Time,CenterTemp,SurfaceTemp,dT
868.9956331877673,30.210362136028362,28.105222150619454,2.1051399854089077
869.4323144104748,30.20282800673323,28.100732031782172,2.102095974951059
869.8689956331822,30.195304771710457,28.096248405609895,2.0990563661005623
870.3056768558896,30.187792415207046,28.0917712627143,2.096021152492746
870.742358078597,30.180290921492755,28.087300593720627,2.092990327772128
871.1790393013044,30.172800274860116,28.082836389267683,2.0899638855924323
871.6157205240119,30.16532045962436,28.078378640007813,2.0869418196165483
872.0524017467193,30.1578514601234,28.07392733660687,2.0839241235165282
872.4890829694267,30.150393260717795,28.069482469744226,2.0809107909735687
872.9257641921341,30.142945845790717,28.065044030112688,2.077901815678029
873.3624454148415,30.135509199747933,28.060612008418563,2.07489719132937
873.799126637549,30.128083307017743,28.05618639538158,2.0718969116361627
874.2358078602564,30.12066815205097,28.05176718173488,2.06890097031609
874.6724890829638,30.113263719320916,28.047354358225018,2.0659093610958976
875.1091703056712,30.105869993323342,28.04294791561192,2.0629220777114234
875.5458515283786,30.09848695857643,28.038547844668877,2.0599391139075536
875.9825327510861,30.09111459962073,28.034154136182522,2.056960463438209
876.4192139737935,30.08375290101916,28.029766780952805,2.053986120066355
876.8558951965009,30.076401847356976,28.025385769792983,2.051016077563993
877.2925764192083,30.069061423241696,28.0210110935296,2.048050329712094
877.7292576419158,30.06173161330311,28.016642743002464,2.0450888703006456
878.1659388646232,30.054412402193226,28.01228070906462,2.0421316931286064
878.6026200873306,30.047103774586244,28.007924982582352,2.0391787920038915
879.039301310038,30.03980571517854,28.003575554435145,2.036230160743397
879.4759825327454,30.032518208688604,27.99923241551566,2.0332857931729436
879.9126637554529,30.025241239857014,27.99489555672975,2.030345683127262
880.3493449781603,30.01797479344644,27.99056496899641,2.0274098244500323
880.7860262008677,30.01071885424157,27.986240643247758,2.024478210993813
881.2227074235751,30.0034734070491,27.98192257042903,2.0215508366200687
881.6593886462825,29.996238436697677,27.97761074149856,2.018627695199118
882.09606986899,29.989013928037902,27.973305147427745,2.015708780610158
882.5327510916974,29.981799865942282,27.969005779201034,2.0127940867412484
882.9694323144048,29.974596235305185,27.964712627815942,2.009883607489243
883.4061135371122,29.967403021042845,27.960425684282967,2.0069773367598778
883.8427947598196,29.960220208093283,27.956144939625617,2.004075268467666
884.2794759825271,29.953047781416306,27.95187038488039,2.0011773965359154
884.7161572052345,29.945885725993485,27.947602011096738,1.998283714896747
885.1528384279419,29.93873402682808,27.943339809337054,1.9953942174910253
885.5895196506493,29.931592668945072,27.939083770676657,1.9925088982684152
886.0262008733567,29.92446163739105,27.93483388620377,1.9896277511872817
886.4628820960642,29.91734091723427,27.930590147019494,1.9867507702147762
886.8995633187716,29.910230493564548,27.926352544237808,1.9838779493267396
887.336244541479,29.903130351493274,27.92212106898554,1.9810092825077348
887.7729257641864,29.896040476153363,27.91789571240235,1.9781447637510148
888.2096069868938,29.888960852699228,27.9136764656407,1.975284387058526
888.6462882096013,29.88189146630675,27.909463319865864,1.9724281464408868
889.0829694323087,29.874832302173246,27.90525626625587,1.9695760359173775
889.5196506550161,29.867783345517438,27.901055296001505,1.9667280495159325
889.9563318777235,29.860744581579418,27.896860400306306,1.9638841812731123
890.393013100431,29.853715995620625,27.892671570386522,1.9610444252341033
