Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
303.4934,701.5398,902.9022,201.3624
303.9301,702.2602,903.3320,201.0717
304.3668,702.9796,903.7611,200.7815
304.8035,703.6979,904.1896,200.4917
305.2402,704.4152,904.6175,200.2022
305.6769,705.1315,905.0447,199.9132
306.1135,705.8467,905.4714,199.6246
306.5502,706.5609,905.8974,199.3365
306.9869,707.2741,906.3228,199.0487
307.4236,707.9862,906.7476,198.7613
307.8603,708.6974,907.1717,198.4744
308.2969,709.4075,907.5953,198.1878
308.7336,710.1165,908.0182,197.9017
309.1703,710.8246,908.4405,197.6160
309.6070,711.5316,908.8623,197.3306
310.0437,712.2376,909.2834,197.0457
310.4803,712.9426,909.7038,196.7612
310.9170,713.6466,910.1237,196.4771
311.3537,714.3496,910.5430,196.1934
311.7904,715.0515,910.9617,195.9101
312.2271,715.7525,911.3797,195.6272
312.6638,716.4524,911.7972,195.3447
313.1004,717.1513,912.2140,195.0627
313.5371,717.8493,912.6303,194.7810
313.9738,718.5462,913.0459,194.4997
314.4105,719.2421,913.4609,194.2188
314.8472,719.9370,913.8754,193.9384
315.2838,720.6309,914.2892,193.6583
315.7205,721.3238,914.7024,193.3786
316.1572,722.0157,915.1151,193.0993
316.5939,722.7066,915.5271,192.8205
317.0306,723.3965,915.9385,192.5420
317.4672,724.0855,916.3494,192.2639
317.9039,724.7734,916.7596,191.9862
318.3406,725.4603,917.1693,191.7089
318.7773,726.1463,917.5783,191.4321
319.2140,726.8312,917.9868,191.1556
319.6507,727.5152,918.3947,190.8795
320.0873,728.1982,918.8020,190.6038
320.5240,728.8802,919.2087,190.3285
320.9607,729.5612,919.6148,190.0536
321.3974,730.2412,920.0203,189.7790
321.8341,730.9203,920.4252,189.5049
322.2707,731.5984,920.8296,189.2312
322.7074,732.2755,921.2333,188.9578
323.1441,732.9516,921.6365,188.6849
323.5808,733.6267,922.0391,188.4123
324.0175,734.3009,922.4411,188.1402
324.4541,734.9741,922.8425,187.8684
324.8908,735.6463,923.2433,187.5970
325.3275,736.3176,923.6436,187.3260
325.7642,736.9879,924.0433,187.0554
326.2009,737.6572,924.4424,186.7852
326.6376,738.3256,924.8409,186.5153
327.0742,738.9930,925.2389,186.2459
327.5109,739.6594,925.6362,185.9768
327.9476,740.3249,926.0330,185.7081
328.3843,740.9894,926.4292,185.4398
328.8210,741.6529,926.8249,185.1719
329.2576,742.3155,927.2200,184.9044
329.6943,742.9772,927.6145,184.6373
330.1310,743.6379,928.0084,184.3705
330.5677,744.2976,928.4018,184.1041
331.0044,744.9564,928.7945,183.8382
331.4410,745.6142,929.1868,183.5725
331.8777,746.2711,929.5784,183.3073
332.3144,746.9270,929.9695,183.0425
332.7511,747.5820,930.3600,182.7780
333.1878,748.2361,930.7500,182.5139
333.6245,748.8892,931.1394,182.2502
334.0611,749.5413,931.5282,181.9869
334.4978,750.1925,931.9165,181.7239
334.9345,750.8428,932.3042,181.4613
335.3712,751.4921,932.6913,181.1991
335.8079,752.1405,933.0779,180.9373
336.2445,752.7880,933.4639,180.6759
336.6812,753.4345,933.8493,180.4148
337.1179,754.0801,934.2343,180.1541
337.5546,754.7248,934.6186,179.8938
337.9913,755.3685,935.0024,179.6338
338.4279,756.0113,935.3856,179.3743
338.8646,756.6532,935.7683,179.1151
339.3013,757.2942,936.1504,178.8562
339.7380,757.9342,936.5320,178.5978
340.1747,758.5733,936.9130,178.3397
340.6114,759.2115,937.2935,178.0820
341.0480,759.8487,937.6734,177.8246
341.4847,760.4851,938.0528,177.5677
341.9214,761.1205,938.4316,177.3111
342.3581,761.7550,938.8098,177.0548
342.7948,762.3886,939.1876,176.7990
343.2314,763.0213,939.5647,176.5435
343.6681,763.6530,939.9414,176.2883
344.1048,764.2839,940.3174,176.0336
344.5415,764.9138,940.6930,175.7792
344.9782,765.5428,941.0680,175.5251
345.4148,766.1710,941.4424,175.2715
345.8515,766.7982,941.8163,175.0182
346.2882,767.4245,942.1897,174.7652
346.7249,768.0499,942.5625,174.5127
347.1616,768.6744,942.9348,174.2605
347.5983,769.2980,943.3066,174.0086
348.0349,769.9207,943.6778,173.7571
348.4716,770.5425,944.0485,173.5060
348.9083,771.1634,944.4186,173.2552
349.3450,771.7834,944.7882,173.0048
349.7817,772.4025,945.1573,172.7548
350.2183,773.0207,945.5258,172.5051
350.6550,773.6380,945.8938,172.2558
351.0917,774.2544,946.2613,172.0068
351.5284,774.8700,946.6282,171.7582
351.9651,775.4846,946.9946,171.5100
352.4017,776.0984,947.3605,171.2621
352.8384,776.7113,947.7258,171.0146
353.2751,777.3233,948.0907,170.7674
353.7118,777.9344,948.4549,170.5206
354.1485,778.5446,948.8187,170.2741
354.5852,779.1539,949.1819,170.0280
355.0218,779.7624,949.5447,169.7823
355.4585,780.3700,949.9068,169.5369
355.8952,780.9767,950.2685,169.2918
356.3319,781.5825,950.6296,169.0471
356.7686,782.1875,950.9903,168.8028
357.2052,782.7916,951.3503,168.5588
357.6419,783.3948,951.7099,168.3152
358.0786,783.9971,952.0690,168.0719
358.5153,784.5986,952.4275,167.8289
358.9520,785.1992,952.7855,167.5863
359.3886,785.7989,953.1430,167.3441
359.8253,786.3978,953.5000,167.1022
360.2620,786.9958,953.8564,166.8607
360.6987,787.5929,954.2124,166.6195
361.1354,788.1892,954.5678,166.3787
361.5721,788.7846,954.9227,166.1382
362.0087,789.3791,955.2771,165.8980
362.4454,789.9728,955.6310,165.6582
362.8821,790.5657,955.9844,165.4187
363.3188,791.1576,956.3373,165.1796
363.7555,791.7488,956.6896,164.9409
364.1921,792.3390,957.0415,164.7024
364.6288,792.9285,957.3928,164.4644
365.0655,793.5170,957.7436,164.2266
365.5022,794.1047,958.0940,163.9892
365.9389,794.6916,958.4438,163.7522
366.3755,795.2776,958.7931,163.5155
366.8122,795.8628,959.1419,163.2791
367.2489,796.4471,959.4902,163.0431
367.6856,797.0306,959.8380,162.8074
368.1223,797.6132,960.1853,162.5720
368.5590,798.1950,960.5321,162.3370
368.9956,798.7760,960.8784,162.1024
369.4323,799.3561,961.2241,161.8680
369.8690,799.9354,961.5694,161.6340
370.3057,800.5138,961.9142,161.4004
370.7424,801.0914,962.2585,161.1671
371.1790,801.6682,962.6023,160.9341
371.6157,802.2441,962.9456,160.7014
372.0524,802.8193,963.2884,160.4691
372.4891,803.3935,963.6307,160.2371
372.9258,803.9670,963.9725,160.0055
373.3624,804.5396,964.3138,159.7742
373.7991,805.1114,964.6546,159.5432
374.2358,805.6823,964.9949,159.3126
374.6725,806.2525,965.3348,159.0823
375.1092,806.8218,965.6741,158.8523
375.5459,807.3903,966.0129,158.6227
375.9825,807.9580,966.3513,158.3933
376.4192,808.5248,966.6892,158.1644
376.8559,809.0908,967.0266,157.9357
377.2926,809.6560,967.3634,157.7074
377.7293,810.2204,967.6998,157.4794
378.1659,810.7840,968.0358,157.2517
378.6026,811.3468,968.3712,157.0244
379.0393,811.9087,968.7061,156.7974
379.4760,812.4699,969.0406,156.5707
379.9127,813.0302,969.3746,156.3444
380.3493,813.5897,969.7081,156.1183
380.7860,814.1484,970.0411,155.8927
381.2227,814.7063,970.3736,155.6673
381.6594,815.2634,970.7057,155.4422
382.0961,815.8197,971.0372,155.2175
382.5328,816.3752,971.3683,154.9931
382.9694,816.9299,971.6989,154.7690
383.4061,817.4838,972.0291,154.5453
383.8428,818.0369,972.3587,154.3219
384.2795,818.5892,972.6879,154.0988
384.7162,819.1406,973.0166,153.8760
385.1528,819.6913,973.3448,153.6535
385.5895,820.2412,973.6726,153.4314
386.0262,820.7903,973.9999,153.2095
386.4629,821.3386,974.3267,152.9880
386.8996,821.8861,974.6530,152.7669
387.3362,822.4329,974.9789,152.5460
387.7729,822.9788,975.3043,152.3255
388.2096,823.5239,975.6292,152.1052
388.6463,824.0683,975.9536,151.8853
389.0830,824.6119,976.2776,151.6657
389.5197,825.1546,976.6011,151.4465
389.9563,825.6966,976.9242,151.2275
390.3930,826.2378,977.2467,151.0089
390.8297,826.7783,977.5688,150.7906
391.2664,827.3179,977.8905,150.5726
391.7031,827.8568,978.2117,150.3549
392.1397,828.3949,978.5324,150.1375
392.5764,828.9322,978.8526,149.9204
393.0131,829.4687,979.1724,149.7037
393.4498,830.0045,979.4917,149.4872
393.8865,830.5395,979.8106,149.2711
394.3231,831.0737,980.1290,149.0553
394.7598,831.6071,980.4469,148.8398
395.1965,832.1398,980.7644,148.6246
395.6332,832.6717,981.0814,148.4097
396.0699,833.2028,981.3980,148.1952
396.5066,833.7332,981.7141,147.9809
396.9432,834.2628,982.0297,147.7669
397.3799,834.7916,982.3449,147.5533
397.8166,835.3197,982.6597,147.3400
398.2533,835.8470,982.9740,147.1269
398.6900,836.3736,983.2878,146.9142
399.1266,836.8993,983.6011,146.7018
399.5633,837.4244,983.9141,146.4897
400.0000,837.9486,984.2265,146.2779
400.4367,838.4721,984.5385,146.0664
400.8734,838.9949,984.8501,145.8552
401.3100,839.5169,985.1612,145.6444
401.7467,840.0381,985.4719,145.4338
402.1834,840.5586,985.7821,145.2235
402.6201,841.0783,986.0919,145.0135
403.0568,841.5973,986.4012,144.8039
403.4934,842.1155,986.7100,144.5945
403.9301,842.6330,987.0185,144.3855
404.3668,843.1497,987.3264,144.1767
404.8035,843.6657,987.6340,143.9682
405.2402,844.1810,987.9411,143.7601
405.6769,844.6955,988.2477,143.5522
406.1135,845.2092,988.5539,143.3447
406.5502,845.7222,988.8596,143.1374
406.9869,846.2345,989.1650,142.9305
407.4236,846.7460,989.4698,142.7238
407.8603,847.2568,989.7743,142.5175
408.2969,847.7668,990.0782,142.3114
408.7336,848.2762,990.3818,142.1056
409.1703,848.7847,990.6849,141.9002
409.6070,849.2926,990.9876,141.6950
410.0437,849.7997,991.2898,141.4901
410.4803,850.3060,991.5916,141.2856
410.9170,850.8117,991.8930,141.0813
411.3537,851.3166,992.1939,140.8773
411.7904,851.8208,992.4944,140.6736
412.2271,852.3242,992.7945,140.4702
412.6638,852.8269,993.0941,140.2671
413.1004,853.3289,993.3933,140.0643
413.5371,853.8302,993.6920,139.8618
413.9738,854.3308,993.9903,139.6596
414.4105,854.8306,994.2882,139.4577
414.8472,855.3297,994.5857,139.2560
415.2838,855.8281,994.8827,139.0547
415.7205,856.3257,995.1793,138.8536
416.1572,856.8227,995.4755,138.6528
416.5939,857.3189,995.7712,138.4524
417.0306,857.8144,996.0666,138.2522
417.4672,858.3092,996.3615,138.0523
417.9039,858.8032,996.6559,137.8527
418.3406,859.2966,996.9500,137.6534
418.7773,859.7892,997.2436,137.4543
419.2140,860.2812,997.5368,137.2556
419.6507,860.7724,997.8295,137.0571
420.0873,861.2629,998.1219,136.8590
420.5240,861.7527,998.4138,136.6611
420.9607,862.2418,998.7053,136.4635
421.3974,862.7302,998.9963,136.2662
421.8341,863.2178,999.2870,136.0691
422.2707,863.7048,999.5772,135.8724
422.7074,864.1911,999.8670,135.6760
423.1441,864.6767,1000.1564,135.4798
423.5808,865.1615,1000.4454,135.2839
424.0175,865.6457,1000.7340,135.0883
424.4541,866.1292,1001.0221,134.8930
424.8908,866.6119,1001.3098,134.6979
425.3275,867.0940,1001.5971,134.5032
425.7642,867.5754,1001.8840,134.3087
426.2009,868.0560,1002.1705,134.1145
426.6376,868.5360,1002.4566,133.9206
427.0742,869.0153,1002.7422,133.7269
427.5109,869.4939,1003.0275,133.5336
427.9476,869.9718,1003.3123,133.3405
428.3843,870.4490,1003.5967,133.1477
428.8210,870.9255,1003.8807,132.9552
429.2576,871.4013,1004.1643,132.7629
429.6943,871.8765,1004.4475,132.5710
430.1310,872.3509,1004.7302,132.3793
430.5677,872.8247,1005.0126,132.1879
431.0044,873.2978,1005.2945,131.9967
431.4410,873.7702,1005.5761,131.8059
431.8777,874.2419,1005.8572,131.6153
432.3144,874.7130,1006.1380,131.4250
432.7511,875.1833,1006.4183,131.2350
433.1878,875.6530,1006.6982,131.0452
433.6245,876.1220,1006.9777,130.8557
434.0611,876.5903,1007.2568,130.6665
434.4978,877.0579,1007.5355,130.4776
434.9345,877.5249,1007.8138,130.2889
435.3712,877.9912,1008.0917,130.1005
435.8079,878.4568,1008.3692,129.9124
436.2445,878.9217,1008.6463,129.7246
436.6812,879.3860,1008.9230,129.5370
437.1179,879.8496,1009.1993,129.3497
437.5546,880.3125,1009.4752,129.1627
437.9913,880.7748,1009.7507,128.9759
438.4279,881.2364,1010.0258,128.7894
438.8646,881.6973,1010.3005,128.6032
439.3013,882.1576,1010.5748,128.4173
439.7380,882.6172,1010.8487,128.2316
440.1747,883.0761,1011.1223,128.0462
440.6114,883.5344,1011.3954,127.8610
441.0480,883.9920,1011.6681,127.6761
441.4847,884.4489,1011.9404,127.4915
441.9214,884.9052,1012.2124,127.3072
442.3581,885.3608,1012.4839,127.1231
442.7948,885.8158,1012.7551,126.9393
443.2314,886.2701,1013.0258,126.7558
443.6681,886.7237,1013.2962,126.5725
444.1048,887.1767,1013.5661,126.3895
444.5415,887.6290,1013.8357,126.2067
444.9782,888.0807,1014.1049,126.0242
445.4148,888.5317,1014.3737,125.8420
445.8515,888.9821,1014.6421,125.6600
446.2882,889.4318,1014.9102,125.4783
446.7249,889.8809,1015.1778,125.2969
447.1616,890.3293,1015.4451,125.1157
447.5983,890.7771,1015.7119,124.9348
448.0349,891.2242,1015.9784,124.7542
448.4716,891.6707,1016.2445,124.5738
448.9083,892.1166,1016.5102,124.3937
449.3450,892.5617,1016.7755,124.2138
449.7817,893.0063,1017.0405,124.0342
450.2183,893.4502,1017.3050,123.8548
450.6550,893.8935,1017.5692,123.6758
451.0917,894.3361,1017.8330,123.4969
451.5284,894.7781,1018.0964,123.3184
451.9651,895.2194,1018.3595,123.1400
452.4017,895.6601,1018.6221,122.9620
452.8384,896.1002,1018.8844,122.7842
453.2751,896.5396,1019.1463,122.6067
453.7118,896.9784,1019.4078,122.4294
454.1485,897.4166,1019.6689,122.2523
454.5852,897.8541,1019.9297,122.0756
455.0218,898.2910,1020.1901,121.8991
455.4585,898.7273,1020.4501,121.7228
455.8952,899.1629,1020.7097,121.5468
456.3319,899.5979,1020.9689,121.3710
456.7686,900.0323,1021.2278,121.1955
457.2052,900.4660,1021.4863,121.0203
457.6419,900.8992,1021.7445,120.8453
458.0786,901.3316,1022.0022,120.6706
458.5153,901.7635,1022.2596,120.4961
458.9520,902.1948,1022.5166,120.3219
459.3886,902.6254,1022.7733,120.1479
459.8253,903.0554,1023.0295,119.9741
460.2620,903.4848,1023.2854,119.8007
460.6987,903.9135,1023.5410,119.6274
461.1354,904.3416,1023.7961,119.4545
461.5721,904.7692,1024.0509,119.2817
462.0087,905.1961,1024.3053,119.1093
462.4454,905.6223,1024.5594,118.9370
462.8821,906.0480,1024.8131,118.7651
463.3188,906.4730,1025.0664,118.5933
463.7555,906.8975,1025.3193,118.4219
464.1921,907.3213,1025.5719,118.2506
464.6288,907.7445,1025.8241,118.0796
465.0655,908.1671,1026.0760,117.9089
465.5022,908.5891,1026.3275,117.7384
465.9389,909.0105,1026.5786,117.5682
466.3755,909.4312,1026.8294,117.3982
466.8122,909.8514,1027.0798,117.2284
467.2489,910.2709,1027.3298,117.0589
467.6856,910.6899,1027.5795,116.8896
468.1223,911.1082,1027.8288,116.7206
468.5590,911.5260,1028.0778,116.5518
468.9956,911.9431,1028.3264,116.3833
469.4323,912.3596,1028.5746,116.2150
469.8690,912.7755,1028.8225,116.0470
470.3057,913.1908,1029.0700,115.8792
470.7424,913.6056,1029.3172,115.7116
471.1790,914.0197,1029.5640,115.5443
471.6157,914.4332,1029.8105,115.3772
472.0524,914.8461,1030.0565,115.2104
472.4891,915.2585,1030.3023,115.0438
472.9258,915.6702,1030.5477,114.8775
473.3624,916.0813,1030.7927,114.7114
473.7991,916.4919,1031.0374,114.5455
474.2358,916.9018,1031.2817,114.3799
474.6725,917.3112,1031.5256,114.2145
475.1092,917.7199,1031.7693,114.0493
475.5459,918.1281,1032.0125,113.8844
475.9825,918.5357,1032.2554,113.7197
476.4192,918.9427,1032.4980,113.5553
476.8559,919.3491,1032.7402,113.3911
477.2926,919.7549,1032.9821,113.2271
477.7293,920.1601,1033.2236,113.0634
478.1659,920.5648,1033.4647,112.8999
478.6026,920.9688,1033.7055,112.7367
479.0393,921.3723,1033.9460,112.5737
479.4760,921.7752,1034.1861,112.4109
479.9127,922.1775,1034.4259,112.2484
480.3493,922.5792,1034.6653,112.0860
480.7860,922.9804,1034.9044,111.9240
481.2227,923.3810,1035.1431,111.7621
481.6594,923.7809,1035.3815,111.6005
482.0961,924.1803,1035.6195,111.4392
482.5328,924.5792,1035.8572,111.2780
482.9694,924.9774,1036.0945,111.1171
483.4061,925.3751,1036.3316,110.9564
483.8428,925.7722,1036.5682,110.7960
484.2795,926.1687,1036.8045,110.6358
484.7162,926.5647,1037.0405,110.4758
485.1528,926.9601,1037.2762,110.3161
485.5895,927.3549,1037.5115,110.1566
486.0262,927.7491,1037.7464,109.9973
486.4629,928.1428,1037.9810,109.8382
486.8996,928.5359,1038.2153,109.6794
487.3362,928.9284,1038.4492,109.5208
487.7729,929.3204,1038.6828,109.3624
488.2096,929.7118,1038.9161,109.2043
488.6463,930.1026,1039.1490,109.0464
489.0830,930.4929,1039.3816,108.8887
489.5197,930.8826,1039.6139,108.7313
489.9563,931.2717,1039.8458,108.5740
490.3930,931.6603,1040.0774,108.4171
490.8297,932.0483,1040.3086,108.2603
491.2664,932.4358,1040.5395,108.1037
491.7031,932.8227,1040.7701,107.9474
492.1397,933.2090,1041.0004,107.7913
492.5764,933.5948,1041.2303,107.6355
493.0131,933.9800,1041.4599,107.4798
493.4498,934.3647,1041.6891,107.3244
493.8865,934.7488,1041.9180,107.1692
494.3231,935.1323,1042.1466,107.0143
494.7598,935.5153,1042.3749,106.8595
495.1965,935.8978,1042.6028,106.7050
495.6332,936.2797,1042.8304,106.5507
496.0699,936.6610,1043.0576,106.3966
496.5066,937.0418,1043.2846,106.2428
496.9432,937.4220,1043.5112,106.0892
497.3799,937.8017,1043.7375,105.9358
497.8166,938.1808,1043.9634,105.7826
498.2533,938.5594,1044.1891,105.6296
498.6900,938.9375,1044.4144,105.4769
499.1266,939.3149,1044.6393,105.3244
499.5633,939.6919,1044.8640,105.1721
500.0000,940.0683,1045.0883,105.0200
500.4367,940.4442,1045.3123,104.8681
500.8734,940.8195,1045.5360,104.7165
501.3100,941.1942,1045.7593,104.5651
501.7467,941.5685,1045.9824,104.4139
502.1834,941.9422,1046.2051,104.2629
502.6201,942.3153,1046.4275,104.1122
503.0568,942.6879,1046.6495,103.9616
503.4934,943.0600,1046.8713,103.8113
503.9301,943.4315,1047.0927,103.6612
504.3668,943.8025,1047.3138,103.5113
504.8035,944.1730,1047.5346,103.3616
505.2402,944.5429,1047.7550,103.2121
505.6769,944.9123,1047.9752,103.0629
506.1135,945.2811,1048.1950,102.9139
506.5502,945.6495,1048.4145,102.7651
506.9869,946.0172,1048.6337,102.6165
507.4236,946.3845,1048.8526,102.4681
507.8603,946.7512,1049.0711,102.3199
508.2969,947.1174,1049.2894,102.1720
508.7336,947.4831,1049.5073,102.0242
509.1703,947.8482,1049.7249,101.8767
509.6070,948.2128,1049.9422,101.7294
510.0437,948.5769,1050.1592,101.5823
510.4803,948.9405,1050.3759,101.4354
510.9170,949.3035,1050.5922,101.2887
511.3537,949.6660,1050.8083,101.1423
511.7904,950.0280,1051.0240,100.9960
512.2271,950.3894,1051.2394,100.8500
512.6638,950.7504,1051.4545,100.7042
513.1004,951.1108,1051.6693,100.5585
513.5371,951.4707,1051.8838,100.4131
513.9738,951.8300,1052.0980,100.2679
514.4105,952.1889,1052.3118,100.1230
514.8472,952.5472,1052.5254,99.9782
515.2838,952.9050,1052.7386,99.8336
515.7205,953.2623,1052.9516,99.6893
516.1572,953.6191,1053.1642,99.5451
516.5939,953.9754,1053.3765,99.4012
517.0306,954.3311,1053.5886,99.2574
517.4672,954.6864,1053.8003,99.1139
517.9039,955.0411,1054.0117,98.9706
518.3406,955.3953,1054.2228,98.8275
518.7773,955.7490,1054.4336,98.6846
519.2140,956.1022,1054.6440,98.5419
519.6507,956.4548,1054.8542,98.3994
520.0873,956.8070,1055.0641,98.2571
520.5240,957.1587,1055.2737,98.1150
520.9607,957.5098,1055.4830,97.9732
521.3974,957.8604,1055.6919,97.8315
521.8341,958.2106,1055.9006,97.6900
522.2707,958.5602,1056.1090,97.5488
522.7074,958.9093,1056.3170,97.4077
523.1441,959.2579,1056.5248,97.2669
523.5808,959.6060,1056.7323,97.1262
524.0175,959.9536,1056.9394,96.9858
524.4541,960.3007,1057.1463,96.8455
524.8908,960.6473,1057.3528,96.7055
525.3275,960.9935,1057.5591,96.5657
525.7642,961.3391,1057.7651,96.4260
526.2009,961.6842,1057.9708,96.2866
526.6376,962.0288,1058.1761,96.1474
527.0742,962.3729,1058.3812,96.0083
527.5109,962.7165,1058.5860,95.8695
527.9476,963.0596,1058.7905,95.7309
528.3843,963.4022,1058.9947,95.5925
528.8210,963.7443,1059.1985,95.4542
529.2576,964.0859,1059.4021,95.3162
529.6943,964.4271,1059.6054,95.1784
530.1310,964.7677,1059.8085,95.0408
530.5677,965.1078,1060.0112,94.9033
531.0044,965.4475,1060.2136,94.7661
531.4410,965.7866,1060.4157,94.6291
531.8777,966.1253,1060.6176,94.4922
532.3144,966.4635,1060.8191,94.3556
532.7511,966.8012,1061.0204,94.2192
533.1878,967.1384,1061.2213,94.0829
533.6245,967.4751,1061.4220,93.9469
534.0611,967.8113,1061.6224,93.8110
534.4978,968.1471,1061.8225,93.6754
534.9345,968.4823,1062.0223,93.5399
535.3712,968.8171,1062.2218,93.4047
535.8079,969.1514,1062.4210,93.2696
536.2445,969.4852,1062.6200,93.1348
536.6812,969.8185,1062.8186,93.0001
537.1179,970.1514,1063.0170,92.8656
537.5546,970.4837,1063.2150,92.7313
537.9913,970.8156,1063.4128,92.5972
538.4279,971.1470,1063.6103,92.4633
538.8646,971.4779,1063.8076,92.3296
539.3013,971.8083,1064.0045,92.1961
539.7380,972.1383,1064.2011,92.0628
540.1747,972.4678,1064.3975,91.9297
540.6114,972.7968,1064.5936,91.7968
541.0480,973.1253,1064.7894,91.6640
541.4847,973.4534,1064.9849,91.5315
541.9214,973.7810,1065.1801,91.3991
542.3581,974.1081,1065.3751,91.2670
542.7948,974.4347,1065.5697,91.1350
543.2314,974.7609,1065.7641,91.0032
543.6681,975.0866,1065.9582,90.8716
544.1048,975.4118,1066.1520,90.7402
544.5415,975.7366,1066.3456,90.6090
544.9782,976.0608,1066.5389,90.4780
545.4148,976.3847,1066.7318,90.3472
545.8515,976.7080,1066.9245,90.2165
546.2882,977.0309,1067.1170,90.0861
546.7249,977.3533,1067.3091,89.9558
547.1616,977.6752,1067.5010,89.8257
547.5983,977.9967,1067.6926,89.6959
548.0349,978.3177,1067.8839,89.5662
548.4716,978.6383,1068.0749,89.4366
548.9083,978.9584,1068.2657,89.3073
549.3450,979.2780,1068.4562,89.1782
549.7817,979.5972,1068.6464,89.0492
550.2183,979.9159,1068.8363,88.9205
550.6550,980.2341,1069.0260,88.7919
551.0917,980.5519,1069.2154,88.6635
551.5284,980.8692,1069.4045,88.5353
551.9651,981.1860,1069.5933,88.4073
552.4017,981.5025,1069.7819,88.2794
552.8384,981.8184,1069.9702,88.1518
553.2751,982.1339,1070.1582,88.0243
553.7118,982.4489,1070.3460,87.8970
554.1485,982.7635,1070.5334,87.7699
554.5852,983.0776,1070.7206,87.6430
555.0218,983.3913,1070.9076,87.5163
555.4585,983.7045,1071.0942,87.3898
555.8952,984.0173,1071.2806,87.2634
556.3319,984.3296,1071.4668,87.1372
556.7686,984.6414,1071.6526,87.0112
557.2052,984.9528,1071.8382,86.8854
557.6419,985.2638,1072.0235,86.7598
558.0786,985.5743,1072.2086,86.6343
558.5153,985.8843,1072.3934,86.5090
558.9520,986.1940,1072.5779,86.3839
559.3886,986.5031,1072.7621,86.2590
559.8253,986.8118,1072.9461,86.1343
560.2620,987.1201,1073.1298,86.0097
560.6987,987.4279,1073.3133,85.8854
561.1354,987.7353,1073.4965,85.7612
561.5721,988.0422,1073.6794,85.6372
562.0087,988.3487,1073.8621,85.5133
562.4454,988.6548,1074.0445,85.3897
562.8821,988.9604,1074.2266,85.2662
563.3188,989.2655,1074.4085,85.1429
563.7555,989.5702,1074.5901,85.0198
564.1921,989.8745,1074.7714,84.8969
564.6288,990.1784,1074.9525,84.7741
565.0655,990.4818,1075.1333,84.6515
565.5022,990.7847,1075.3139,84.5291
565.9389,991.0873,1075.4942,84.4069
566.3755,991.3893,1075.6742,84.2849
566.8122,991.6910,1075.8540,84.1630
567.2489,991.9922,1076.0335,84.0413
567.6856,992.2930,1076.2127,83.9198
568.1223,992.5933,1076.3917,83.7984
568.5590,992.8932,1076.5705,83.6772
568.9956,993.1927,1076.7489,83.5562
569.4323,993.4917,1076.9272,83.4354
569.8690,993.7903,1077.1051,83.3148
570.3057,994.0885,1077.2828,83.1943
570.7424,994.3863,1077.4603,83.0740
571.1790,994.6836,1077.6375,82.9539
571.6157,994.9805,1077.8144,82.8339
572.0524,995.2769,1077.9911,82.7142
572.4891,995.5730,1078.1675,82.5945
572.9258,995.8686,1078.3437,82.4751
573.3624,996.1637,1078.5196,82.3559
573.7991,996.4585,1078.6952,82.2368
574.2358,996.7528,1078.8707,82.1179
574.6725,997.0467,1079.0458,81.9991
575.1092,997.3402,1079.2207,81.8805
575.5459,997.6332,1079.3953,81.7622
575.9825,997.9258,1079.5697,81.6439
576.4192,998.2180,1079.7439,81.5259
576.8559,998.5098,1079.9178,81.4080
577.2926,998.8011,1080.0914,81.2903
577.7293,999.0921,1080.2648,81.1727
578.1659,999.3826,1080.4379,81.0553
578.6026,999.6727,1080.6108,80.9381
579.0393,999.9623,1080.7835,80.8211
579.4760,1000.2516,1080.9558,80.7042
579.9127,1000.5404,1081.1280,80.5875
580.3493,1000.8288,1081.2999,80.4710
580.7860,1001.1168,1081.4715,80.3547
581.2227,1001.4044,1081.6429,80.2385
581.6594,1001.6916,1081.8140,80.1224
582.0961,1001.9783,1081.9849,80.0066
582.5328,1002.2647,1082.1556,79.8909
582.9694,1002.5506,1082.3260,79.7754
583.4061,1002.8361,1082.4961,79.6600
583.8428,1003.1212,1082.6660,79.5448
584.2795,1003.4059,1082.8357,79.4298
584.7162,1003.6902,1083.0051,79.3150
585.1528,1003.9740,1083.1743,79.2003
585.5895,1004.2575,1083.3432,79.0857
586.0262,1004.5405,1083.5119,78.9714
586.4629,1004.8232,1083.6804,78.8572
586.8996,1005.1054,1083.8486,78.7432
587.3362,1005.3872,1084.0165,78.6293
587.7729,1005.6686,1084.1842,78.5156
588.2096,1005.9496,1084.3517,78.4021
588.6463,1006.2302,1084.5189,78.2887
589.0830,1006.5104,1084.6859,78.1755
589.5197,1006.7902,1084.8526,78.0625
589.9563,1007.0696,1085.0191,77.9496
590.3930,1007.3485,1085.1854,77.8369
590.8297,1007.6271,1085.3514,77.7243
591.2664,1007.9053,1085.5172,77.6119
591.7031,1008.1830,1085.6827,77.4997
592.1397,1008.4604,1085.8480,77.3876
592.5764,1008.7374,1086.0131,77.2757
593.0131,1009.0139,1086.1779,77.1640
593.4498,1009.2901,1086.3425,77.0524
593.8865,1009.5659,1086.5069,76.9410
594.3231,1009.8412,1086.6710,76.8298
594.7598,1010.1162,1086.8348,76.7187
595.1965,1010.3908,1086.9985,76.6077
595.6332,1010.6649,1087.1619,76.4969
596.0699,1010.9387,1087.3250,76.3863
596.5066,1011.2121,1087.4880,76.2759
596.9432,1011.4851,1087.6507,76.1656
597.3799,1011.7577,1087.8131,76.0555
597.8166,1012.0299,1087.9753,75.9455
