Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
307.2261,708.0796,906.7580,198.6783
307.2534,708.1241,906.7845,198.6604
307.2807,708.1687,906.8111,198.6424
307.3080,708.2132,906.8376,198.6245
307.3353,708.2576,906.8642,198.6065
307.3626,708.3021,906.8907,198.5886
307.3899,708.3466,906.9172,198.5706
307.4172,708.3911,906.9438,198.5527
307.4445,708.4356,906.9703,198.5347
307.4718,708.4801,906.9968,198.5168
307.4991,708.5245,907.0234,198.4988
307.5264,708.5690,907.0499,198.4809
307.5537,708.6135,907.0764,198.4629
307.5810,708.6579,907.1029,198.4450
307.6083,708.7024,907.1295,198.4271
307.6356,708.7468,907.1560,198.4091
307.6629,708.7913,907.1825,198.3912
307.6902,708.8357,907.2090,198.3733
307.7175,708.8802,907.2355,198.3553
307.7448,708.9246,907.2620,198.3374
307.7721,708.9690,907.2885,198.3195
307.7994,709.0135,907.3150,198.3016
307.8267,709.0579,907.3415,198.2836
307.8540,709.1023,907.3680,198.2657
307.8813,709.1467,907.3945,198.2478
307.9086,709.1911,907.4210,198.2299
307.9359,709.2355,907.4475,198.2120
307.9632,709.2800,907.4740,198.1941
307.9905,709.3244,907.5005,198.1761
308.0178,709.3687,907.5270,198.1582
308.0451,709.4131,907.5535,198.1403
308.0724,709.4575,907.5799,198.1224
308.0997,709.5019,907.6064,198.1045
308.1270,709.5463,907.6329,198.0866
308.1543,709.5907,907.6594,198.0687
308.1816,709.6350,907.6858,198.0508
308.2089,709.6794,907.7123,198.0329
308.2362,709.7238,907.7388,198.0150
308.2635,709.7681,907.7652,197.9971
308.2908,709.8125,907.7917,197.9792
308.3181,709.8568,907.8181,197.9613
308.3454,709.9012,907.8446,197.9434
308.3727,709.9455,907.8710,197.9255
308.4000,709.9899,907.8975,197.9076
308.4273,710.0342,907.9239,197.8897
308.4546,710.0785,907.9504,197.8719
308.4819,710.1229,907.9768,197.8540
308.5092,710.1672,908.0033,197.8361
308.5365,710.2115,908.0297,197.8182
308.5638,710.2558,908.0561,197.8003
308.5911,710.3001,908.0826,197.7824
308.6184,710.3444,908.1090,197.7646
308.6457,710.3888,908.1354,197.7467
308.6730,710.4331,908.1619,197.7288
308.7003,710.4773,908.1883,197.7109
308.7276,710.5216,908.2147,197.6931
308.7549,710.5659,908.2411,197.6752
308.7822,710.6102,908.2675,197.6573
308.8095,710.6545,908.2940,197.6395
308.8368,710.6988,908.3204,197.6216
308.8641,710.7430,908.3468,197.6037
308.8914,710.7873,908.3732,197.5859
308.9187,710.8316,908.3996,197.5680
308.9460,710.8758,908.4260,197.5502
308.9733,710.9201,908.4524,197.5323
309.0006,710.9643,908.4788,197.5145
309.0279,711.0086,908.5052,197.4966
309.0552,711.0528,908.5316,197.4788
309.0825,711.0971,908.5580,197.4609
309.1098,711.1413,908.5844,197.4431
309.1371,711.1855,908.6107,197.4252
309.1644,711.2298,908.6371,197.4074
309.1917,711.2740,908.6635,197.3895
309.2190,711.3182,908.6899,197.3717
309.2463,711.3624,908.7163,197.3538
309.2736,711.4066,908.7426,197.3360
309.3009,711.4508,908.7690,197.3182
309.3282,711.4951,908.7954,197.3003
309.3555,711.5393,908.8217,197.2825
309.3828,711.5834,908.8481,197.2647
309.4101,711.6276,908.8745,197.2468
309.4374,711.6718,908.9008,197.2290
309.4647,711.7160,908.9272,197.2112
309.4920,711.7602,908.9535,197.1933
309.5193,711.8044,908.9799,197.1755
309.5466,711.8485,909.0062,197.1577
309.5739,711.8927,909.0326,197.1399
309.6012,711.9369,909.0589,197.1221
309.6285,711.9810,909.0853,197.1042
309.6558,712.0252,909.1116,197.0864
309.6831,712.0693,909.1380,197.0686
309.7104,712.1135,909.1643,197.0508
309.7377,712.1576,909.1906,197.0330
309.7650,712.2018,909.2170,197.0152
309.7923,712.2459,909.2433,196.9974
309.8196,712.2900,909.2696,196.9796
309.8469,712.3342,909.2959,196.9618
309.8742,712.3783,909.3223,196.9440
309.9014,712.4224,909.3486,196.9262
309.9287,712.4665,909.3749,196.9084
309.9560,712.5106,909.4012,196.8906
309.9833,712.5548,909.4275,196.8728
310.0106,712.5989,909.4538,196.8550
310.0379,712.6430,909.4801,196.8372
310.0652,712.6871,909.5064,196.8194
310.0925,712.7312,909.5327,196.8016
310.1198,712.7752,909.5590,196.7838
310.1471,712.8193,909.5853,196.7660
310.1744,712.8634,909.6116,196.7482
310.2017,712.9075,909.6379,196.7304
310.2290,712.9516,909.6642,196.7127
310.2563,712.9956,909.6905,196.6949
310.2836,713.0397,909.7168,196.6771
310.3109,713.0838,909.7431,196.6593
310.3382,713.1278,909.7693,196.6415
310.3655,713.1719,909.7956,196.6238
310.3928,713.2159,909.8219,196.6060
310.4201,713.2600,909.8482,196.5882
310.4474,713.3040,909.8744,196.5704
310.4747,713.3480,909.9007,196.5527
310.5020,713.3921,909.9270,196.5349
310.5293,713.4361,909.9532,196.5171
310.5566,713.4801,909.9795,196.4994
310.5839,713.5241,910.0058,196.4816
310.6112,713.5682,910.0320,196.4639
310.6385,713.6122,910.0583,196.4461
310.6658,713.6562,910.0845,196.4283
310.6931,713.7002,910.1108,196.4106
310.7204,713.7442,910.1370,196.3928
310.7477,713.7882,910.1633,196.3751
310.7750,713.8322,910.1895,196.3573
310.8023,713.8762,910.2157,196.3396
310.8296,713.9202,910.2420,196.3218
310.8569,713.9641,910.2682,196.3041
310.8842,714.0081,910.2945,196.2863
310.9115,714.0521,910.3207,196.2686
310.9388,714.0961,910.3469,196.2509
310.9661,714.1400,910.3731,196.2331
310.9934,714.1840,910.3994,196.2154
311.0207,714.2279,910.4256,196.1976
311.0480,714.2719,910.4518,196.1799
311.0753,714.3158,910.4780,196.1622
311.1026,714.3598,910.5042,196.1444
311.1299,714.4037,910.5304,196.1267
311.1572,714.4477,910.5567,196.1090
311.1845,714.4916,910.5829,196.0913
311.2118,714.5355,910.6091,196.0735
311.2391,714.5795,910.6353,196.0558
311.2664,714.6234,910.6615,196.0381
311.2937,714.6673,910.6877,196.0204
311.3210,714.7112,910.7139,196.0026
311.3483,714.7551,910.7400,195.9849
311.3756,714.7990,910.7662,195.9672
311.4029,714.8429,910.7924,195.9495
311.4302,714.8868,910.8186,195.9318
311.4575,714.9307,910.8448,195.9141
311.4848,714.9746,910.8710,195.8964
311.5121,715.0185,910.8972,195.8786
311.5394,715.0624,910.9233,195.8609
311.5667,715.1063,910.9495,195.8432
311.5940,715.1501,910.9757,195.8255
311.6213,715.1940,911.0018,195.8078
311.6486,715.2379,911.0280,195.7901
311.6759,715.2817,911.0542,195.7724
311.7032,715.3256,911.0803,195.7547
311.7305,715.3695,911.1065,195.7370
311.7578,715.4133,911.1326,195.7193
311.7851,715.4572,911.1588,195.7017
311.8124,715.5010,911.1850,195.6840
311.8397,715.5448,911.2111,195.6663
311.8670,715.5887,911.2373,195.6486
311.8943,715.6325,911.2634,195.6309
311.9216,715.6763,911.2895,195.6132
311.9489,715.7202,911.3157,195.5955
311.9762,715.7640,911.3418,195.5778
312.0035,715.8078,911.3680,195.5602
312.0308,715.8516,911.3941,195.5425
312.0581,715.8954,911.4202,195.5248
312.0854,715.9392,911.4463,195.5071
312.1127,715.9830,911.4725,195.4895
312.1400,716.0268,911.4986,195.4718
312.1673,716.0706,911.5247,195.4541
312.1946,716.1144,911.5508,195.4365
312.2219,716.1582,911.5769,195.4188
312.2492,716.2019,911.6031,195.4011
312.2765,716.2457,911.6292,195.3835
312.3038,716.2895,911.6553,195.3658
312.3311,716.3333,911.6814,195.3481
312.3584,716.3770,911.7075,195.3305
312.3857,716.4208,911.7336,195.3128
312.4130,716.4645,911.7597,195.2952
312.4403,716.5083,911.7858,195.2775
312.4676,716.5520,911.8119,195.2599
312.4949,716.5958,911.8380,195.2422
312.5222,716.6395,911.8641,195.2245
312.5495,716.6833,911.8902,195.2069
312.5768,716.7270,911.9162,195.1893
312.6041,716.7707,911.9423,195.1716
312.6314,716.8144,911.9684,195.1540
312.6587,716.8582,911.9945,195.1363
312.6860,716.9019,912.0206,195.1187
312.7133,716.9456,912.0466,195.1010
312.7406,716.9893,912.0727,195.0834
312.7679,717.0330,912.0988,195.0658
312.7952,717.0767,912.1248,195.0481
312.8225,717.1204,912.1509,195.0305
312.8498,717.1641,912.1770,195.0129
312.8771,717.2078,912.2030,194.9952
312.9044,717.2515,912.2291,194.9776
312.9317,717.2952,912.2551,194.9600
312.9590,717.3388,912.2812,194.9424
312.9863,717.3825,912.3072,194.9247
313.0136,717.4262,912.3333,194.9071
313.0409,717.4698,912.3593,194.8895
313.0682,717.5135,912.3854,194.8719
313.0955,717.5572,912.4114,194.8543
313.1228,717.6008,912.4375,194.8367
313.1501,717.6445,912.4635,194.8190
313.1774,717.6881,912.4895,194.8014
313.2047,717.7317,912.5156,194.7838
313.2320,717.7754,912.5416,194.7662
313.2593,717.8190,912.5676,194.7486
313.2866,717.8627,912.5936,194.7310
313.3139,717.9063,912.6197,194.7134
313.3412,717.9499,912.6457,194.6958
313.3685,717.9935,912.6717,194.6782
313.3958,718.0371,912.6977,194.6606
313.4231,718.0807,912.7237,194.6430
313.4504,718.1243,912.7497,194.6254
313.4777,718.1679,912.7757,194.6078
313.5050,718.2115,912.8018,194.5902
313.5323,718.2551,912.8278,194.5726
313.5596,718.2987,912.8538,194.5550
313.5869,718.3423,912.8798,194.5374
313.6142,718.3859,912.9057,194.5198
313.6415,718.4295,912.9317,194.5023
313.6688,718.4731,912.9577,194.4847
313.6960,718.5166,912.9837,194.4671
313.7233,718.5602,913.0097,194.4495
313.7506,718.6038,913.0357,194.4319
313.7779,718.6473,913.0617,194.4144
313.8052,718.6909,913.0877,194.3968
313.8325,718.7344,913.1136,194.3792
313.8598,718.7780,913.1396,194.3616
313.8871,718.8215,913.1656,194.3441
313.9144,718.8651,913.1915,194.3265
313.9417,718.9086,913.2175,194.3089
313.9690,718.9521,913.2435,194.2914
313.9963,718.9956,913.2694,194.2738
314.0236,719.0392,913.2954,194.2562
314.0509,719.0827,913.3214,194.2387
314.0782,719.1262,913.3473,194.2211
314.1055,719.1697,913.3733,194.2036
314.1328,719.2132,913.3992,194.1860
314.1601,719.2567,913.4252,194.1684
314.1874,719.3002,913.4511,194.1509
314.2147,719.3437,913.4771,194.1333
314.2420,719.3872,913.5030,194.1158
314.2693,719.4307,913.5289,194.0982
314.2966,719.4742,913.5549,194.0807
314.3239,719.5177,913.5808,194.0631
314.3512,719.5612,913.6067,194.0456
314.3785,719.6046,913.6327,194.0281
314.4058,719.6481,913.6586,194.0105
314.4331,719.6916,913.6845,193.9930
314.4604,719.7350,913.7105,193.9754
314.4877,719.7785,913.7364,193.9579
314.5150,719.8219,913.7623,193.9404
314.5423,719.8654,913.7882,193.9228
314.5696,719.9088,913.8141,193.9053
314.5969,719.9523,913.8400,193.8878
314.6242,719.9957,913.8659,193.8702
314.6515,720.0391,913.8918,193.8527
314.6788,720.0826,913.9177,193.8352
314.7061,720.1260,913.9437,193.8177
314.7334,720.1694,913.9696,193.8001
314.7607,720.2128,913.9954,193.7826
314.7880,720.2562,914.0213,193.7651
314.8153,720.2997,914.0472,193.7476
314.8426,720.3431,914.0731,193.7301
314.8699,720.3865,914.0990,193.7125
314.8972,720.4299,914.1249,193.6950
314.9245,720.4733,914.1508,193.6775
314.9518,720.5166,914.1767,193.6600
314.9791,720.5600,914.2025,193.6425
315.0064,720.6034,914.2284,193.6250
315.0337,720.6468,914.2543,193.6075
315.0610,720.6902,914.2802,193.5900
315.0883,720.7335,914.3060,193.5725
315.1156,720.7769,914.3319,193.5550
315.1429,720.8203,914.3578,193.5375
315.1702,720.8636,914.3836,193.5200
315.1975,720.9070,914.4095,193.5025
315.2248,720.9503,914.4353,193.4850
315.2521,720.9937,914.4612,193.4675
315.2794,721.0370,914.4870,193.4500
315.3067,721.0804,914.5129,193.4325
315.3340,721.1237,914.5387,193.4150
315.3613,721.1670,914.5646,193.3976
315.3886,721.2104,914.5904,193.3801
315.4159,721.2537,914.6163,193.3626
315.4432,721.2970,914.6421,193.3451
315.4705,721.3403,914.6679,193.3276
315.4978,721.3836,914.6938,193.3101
315.5251,721.4269,914.7196,193.2927
315.5524,721.4702,914.7454,193.2752
315.5797,721.5135,914.7713,193.2577
315.6070,721.5568,914.7971,193.2402
315.6343,721.6001,914.8229,193.2228
315.6616,721.6434,914.8487,193.2053
315.6889,721.6867,914.8745,193.1878
315.7162,721.7300,914.9004,193.1704
315.7435,721.7733,914.9262,193.1529
315.7708,721.8165,914.9520,193.1354
315.7981,721.8598,914.9778,193.1180
315.8254,721.9031,915.0036,193.1005
315.8527,721.9463,915.0294,193.0831
315.8800,721.9896,915.0552,193.0656
315.9073,722.0328,915.0810,193.0482
315.9346,722.0761,915.1068,193.0307
315.9619,722.1193,915.1326,193.0132
315.9892,722.1626,915.1584,192.9958
316.0165,722.2058,915.1842,192.9783
316.0438,722.2491,915.2100,192.9609
316.0711,722.2923,915.2357,192.9435
316.0984,722.3355,915.2615,192.9260
316.1257,722.3787,915.2873,192.9086
316.1530,722.4220,915.3131,192.8911
316.1803,722.4652,915.3389,192.8737
316.2076,722.5084,915.3646,192.8562
316.2349,722.5516,915.3904,192.8388
316.2622,722.5948,915.4162,192.8214
316.2895,722.6380,915.4419,192.8039
316.3168,722.6812,915.4677,192.7865
316.3441,722.7244,915.4935,192.7691
316.3714,722.7676,915.5192,192.7517
316.3987,722.8107,915.5450,192.7342
316.4260,722.8539,915.5707,192.7168
316.4533,722.8971,915.5965,192.6994
316.4806,722.9403,915.6222,192.6820
316.5079,722.9834,915.6480,192.6645
316.5352,723.0266,915.6737,192.6471
316.5625,723.0698,915.6995,192.6297
316.5898,723.1129,915.7252,192.6123
316.6171,723.1561,915.7509,192.5949
316.6444,723.1992,915.7767,192.5775
316.6717,723.2424,915.8024,192.5600
316.6990,723.2855,915.8281,192.5426
316.7263,723.3286,915.8539,192.5252
316.7536,723.3718,915.8796,192.5078
316.7809,723.4149,915.9053,192.4904
316.8082,723.4580,915.9310,192.4730
316.8355,723.5012,915.9568,192.4556
316.8628,723.5443,915.9825,192.4382
316.8901,723.5874,916.0082,192.4208
316.9174,723.6305,916.0339,192.4034
316.9447,723.6736,916.0596,192.3860
316.9720,723.7167,916.0853,192.3686
316.9993,723.7598,916.1110,192.3512
317.0266,723.8029,916.1367,192.3338
317.0539,723.8460,916.1624,192.3164
317.0812,723.8891,916.1881,192.2991
317.1085,723.9322,916.2138,192.2817
317.1358,723.9752,916.2395,192.2643
317.1631,724.0183,916.2652,192.2469
317.1904,724.0614,916.2909,192.2295
317.2177,724.1044,916.3166,192.2121
317.2450,724.1475,916.3423,192.1948
317.2723,724.1906,916.3679,192.1774
317.2996,724.2336,916.3936,192.1600
317.3269,724.2767,916.4193,192.1426
317.3542,724.3197,916.4450,192.1253
317.3815,724.3628,916.4707,192.1079
317.4088,724.4058,916.4963,192.0905
317.4361,724.4488,916.5220,192.0732
317.4634,724.4919,916.5477,192.0558
317.4906,724.5349,916.5733,192.0384
317.5179,724.5779,916.5990,192.0211
317.5452,724.6209,916.6246,192.0037
317.5725,724.6640,916.6503,191.9863
317.5998,724.7070,916.6759,191.9690
317.6271,724.7500,916.7016,191.9516
317.6544,724.7930,916.7272,191.9343
317.6817,724.8360,916.7529,191.9169
317.7090,724.8790,916.7785,191.8996
317.7363,724.9220,916.8042,191.8822
317.7636,724.9650,916.8298,191.8649
317.7909,725.0079,916.8555,191.8475
317.8182,725.0509,916.8811,191.8302
317.8455,725.0939,916.9067,191.8128
317.8728,725.1369,916.9324,191.7955
317.9001,725.1798,916.9580,191.7781
317.9274,725.2228,916.9836,191.7608
317.9547,725.2658,917.0092,191.7435
317.9820,725.3087,917.0349,191.7261
318.0093,725.3517,917.0605,191.7088
318.0366,725.3946,917.0861,191.6915
318.0639,725.4376,917.1117,191.6741
318.0912,725.4805,917.1373,191.6568
318.1185,725.5235,917.1629,191.6395
318.1458,725.5664,917.1885,191.6221
318.1731,725.6093,917.2141,191.6048
318.2004,725.6523,917.2397,191.5875
318.2277,725.6952,917.2653,191.5702
318.2550,725.7381,917.2909,191.5528
318.2823,725.7810,917.3165,191.5355
318.3096,725.8239,917.3421,191.5182
318.3369,725.8668,917.3677,191.5009
318.3642,725.9097,917.3933,191.4836
318.3915,725.9526,917.4189,191.4663
318.4188,725.9955,917.4445,191.4489
318.4461,726.0384,917.4701,191.4316
318.4734,726.0813,917.4956,191.4143
318.5007,726.1242,917.5212,191.3970
318.5280,726.1671,917.5468,191.3797
318.5553,726.2100,917.5724,191.3624
318.5826,726.2528,917.5979,191.3451
318.6099,726.2957,917.6235,191.3278
318.6372,726.3386,917.6491,191.3105
318.6645,726.3814,917.6746,191.2932
318.6918,726.4243,917.7002,191.2759
318.7191,726.4671,917.7258,191.2586
318.7464,726.5100,917.7513,191.2413
318.7737,726.5528,917.7769,191.2240
318.8010,726.5957,917.8024,191.2067
318.8283,726.6385,917.8280,191.1895
318.8556,726.6813,917.8535,191.1722
318.8829,726.7242,917.8791,191.1549
318.9102,726.7670,917.9046,191.1376
318.9375,726.8098,917.9301,191.1203
318.9648,726.8526,917.9557,191.1030
318.9921,726.8955,917.9812,191.0858
319.0194,726.9383,918.0067,191.0685
319.0467,726.9811,918.0323,191.0512
319.0740,727.0239,918.0578,191.0339
319.1013,727.0667,918.0833,191.0166
319.1286,727.1095,918.1089,190.9994
319.1559,727.1523,918.1344,190.9821
319.1832,727.1951,918.1599,190.9648
319.2105,727.2378,918.1854,190.9476
319.2378,727.2806,918.2109,190.9303
319.2651,727.3234,918.2364,190.9130
319.2924,727.3662,918.2619,190.8958
319.3197,727.4089,918.2875,190.8785
319.3470,727.4517,918.3130,190.8613
319.3743,727.4945,918.3385,190.8440
319.4016,727.5372,918.3640,190.8267
319.4289,727.5800,918.3895,190.8095
319.4562,727.6227,918.4150,190.7922
319.4835,727.6655,918.4405,190.7750
319.5108,727.7082,918.4659,190.7577
319.5381,727.7509,918.4914,190.7405
319.5654,727.7937,918.5169,190.7232
319.5927,727.8364,918.5424,190.7060
319.6200,727.8791,918.5679,190.6888
319.6473,727.9219,918.5934,190.6715
319.6746,727.9646,918.6188,190.6543
319.7019,728.0073,918.6443,190.6370
319.7292,728.0500,918.6698,190.6198
319.7565,728.0927,918.6953,190.6026
319.7838,728.1354,918.7207,190.5853
319.8111,728.1781,918.7462,190.5681
319.8384,728.2208,918.7717,190.5509
319.8657,728.2635,918.7971,190.5336
319.8930,728.3062,918.8226,190.5164
319.9203,728.3489,918.8480,190.4992
319.9476,728.3915,918.8735,190.4819
319.9749,728.4342,918.8989,190.4647
320.0022,728.4769,918.9244,190.4475
320.0295,728.5196,918.9498,190.4303
320.0568,728.5622,918.9753,190.4131
320.0841,728.6049,919.0007,190.3958
320.1114,728.6475,919.0262,190.3786
320.1387,728.6902,919.0516,190.3614
320.1660,728.7328,919.0770,190.3442
320.1933,728.7755,919.1025,190.3270
320.2206,728.8181,919.1279,190.3098
320.2479,728.8608,919.1533,190.2926
320.2752,728.9034,919.1788,190.2754
320.3025,728.9460,919.2042,190.2582
320.3298,728.9887,919.2296,190.2410
320.3571,729.0313,919.2550,190.2238
320.3844,729.0739,919.2805,190.2066
320.4117,729.1165,919.3059,190.1894
320.4390,729.1591,919.3313,190.1722
320.4663,729.2017,919.3567,190.1550
320.4936,729.2443,919.3821,190.1378
320.5209,729.2869,919.4075,190.1206
320.5482,729.3295,919.4329,190.1034
320.5755,729.3721,919.4583,190.0862
320.6028,729.4147,919.4837,190.0690
320.6301,729.4573,919.5091,190.0518
320.6574,729.4999,919.5345,190.0346
320.6847,729.5424,919.5599,190.0174
320.7120,729.5850,919.5853,190.0003
320.7393,729.6276,919.6107,189.9831
320.7666,729.6702,919.6361,189.9659
320.7939,729.7127,919.6614,189.9487
320.8212,729.7553,919.6868,189.9315
320.8485,729.7978,919.7122,189.9144
320.8758,729.8404,919.7376,189.8972
320.9031,729.8829,919.7629,189.8800
320.9304,729.9255,919.7883,189.8629
320.9577,729.9680,919.8137,189.8457
320.9850,730.0105,919.8391,189.8285
321.0123,730.0531,919.8644,189.8114
321.0396,730.0956,919.8898,189.7942
321.0669,730.1381,919.9151,189.7770
321.0942,730.1806,919.9405,189.7599
321.1215,730.2231,919.9659,189.7427
321.1488,730.2656,919.9912,189.7256
321.1761,730.3082,920.0166,189.7084
321.2034,730.3507,920.0419,189.6912
321.2307,730.3932,920.0673,189.6741
321.2580,730.4357,920.0926,189.6569
321.2853,730.4781,920.1179,189.6398
321.3125,730.5206,920.1433,189.6226
321.3398,730.5631,920.1686,189.6055
321.3671,730.6056,920.1939,189.5884
321.3944,730.6481,920.2193,189.5712
321.4217,730.6905,920.2446,189.5541
321.4490,730.7330,920.2699,189.5369
321.4763,730.7755,920.2953,189.5198
321.5036,730.8179,920.3206,189.5027
321.5309,730.8604,920.3459,189.4855
321.5582,730.9028,920.3712,189.4684
321.5855,730.9453,920.3965,189.4512
321.6128,730.9877,920.4219,189.4341
321.6401,731.0302,920.4472,189.4170
321.6674,731.0726,920.4725,189.3999
321.6947,731.1151,920.4978,189.3827
321.7220,731.1575,920.5231,189.3656
321.7493,731.1999,920.5484,189.3485
321.7766,731.2423,920.5737,189.3314
321.8039,731.2848,920.5990,189.3142
321.8312,731.3272,920.6243,189.2971
321.8585,731.3696,920.6496,189.2800
321.8858,731.4120,920.6749,189.2629
321.9131,731.4544,920.7002,189.2458
321.9404,731.4968,920.7254,189.2287
321.9677,731.5392,920.7507,189.2115
321.9950,731.5816,920.7760,189.1944
322.0223,731.6240,920.8013,189.1773
322.0496,731.6663,920.8266,189.1602
322.0769,731.7087,920.8518,189.1431
322.1042,731.7511,920.8771,189.1260
322.1315,731.7935,920.9024,189.1089
322.1588,731.8358,920.9277,189.0918
322.1861,731.8782,920.9529,189.0747
322.2134,731.9206,920.9782,189.0576
322.2407,731.9629,921.0034,189.0405
322.2680,732.0053,921.0287,189.0234
322.2953,732.0476,921.0540,189.0063
322.3226,732.0900,921.0792,188.9892
322.3499,732.1323,921.1045,188.9721
322.3772,732.1747,921.1297,188.9551
322.4045,732.2170,921.1550,188.9380
322.4318,732.2593,921.1802,188.9209
322.4591,732.3017,921.2055,188.9038
322.4864,732.3440,921.2307,188.8867
322.5137,732.3863,921.2559,188.8696
322.5410,732.4286,921.2812,188.8526
322.5683,732.4709,921.3064,188.8355
322.5956,732.5132,921.3316,188.8184
322.6229,732.5555,921.3569,188.8013
322.6502,732.5978,921.3821,188.7843
322.6775,732.6401,921.4073,188.7672
322.7048,732.6824,921.4325,188.7501
322.7321,732.7247,921.4578,188.7330
322.7594,732.7670,921.4830,188.7160
322.7867,732.8093,921.5082,188.6989
322.8140,732.8516,921.5334,188.6819
322.8413,732.8938,921.5586,188.6648
322.8686,732.9361,921.5838,188.6477
322.8959,732.9784,921.6090,188.6307
322.9232,733.0206,921.6342,188.6136
322.9505,733.0629,921.6594,188.5966
322.9778,733.1051,921.6846,188.5795
323.0051,733.1474,921.7098,188.5624
323.0324,733.1896,921.7350,188.5454
323.0597,733.2319,921.7602,188.5283
323.0870,733.2741,921.7854,188.5113
323.1143,733.3164,921.8106,188.4943
323.1416,733.3586,921.8358,188.4772
323.1689,733.4008,921.8610,188.4602
323.1962,733.4430,921.8862,188.4431
323.2235,733.4853,921.9113,188.4261
323.2508,733.5275,921.9365,188.4090
323.2781,733.5697,921.9617,188.3920
323.3054,733.6119,921.9869,188.3750
323.3327,733.6541,922.0120,188.3579
323.3600,733.6963,922.0372,188.3409
323.3873,733.7385,922.0624,188.3239
323.4146,733.7807,922.0875,188.3068
323.4419,733.8229,922.1127,188.2898
323.4692,733.8651,922.1378,188.2728
323.4965,733.9072,922.1630,188.2558
323.5238,733.9494,922.1882,188.2387
323.5511,733.9916,922.2133,188.2217
323.5784,734.0338,922.2385,188.2047
323.6057,734.0759,922.2636,188.1877
323.6330,734.1181,922.2887,188.1706
323.6603,734.1603,922.3139,188.1536
323.6876,734.2024,922.3390,188.1366
323.7149,734.2446,922.3642,188.1196
323.7422,734.2867,922.3893,188.1026
323.7695,734.3289,922.4144,188.0856
323.7968,734.3710,922.4396,188.0686
323.8241,734.4131,922.4647,188.0516
323.8514,734.4553,922.4898,188.0346
323.8787,734.4974,922.5149,188.0176
323.9060,734.5395,922.5401,188.0005
323.9333,734.5816,922.5652,187.9835
323.9606,734.6238,922.5903,187.9665
323.9879,734.6659,922.6154,187.9495
324.0152,734.7080,922.6405,187.9326
324.0425,734.7501,922.6656,187.9156
324.0698,734.7922,922.6907,187.8986
324.0971,734.8343,922.7159,187.8816
324.1244,734.8764,922.7410,187.8646
324.1517,734.9185,922.7661,187.8476
324.1790,734.9606,922.7912,187.8306
324.2063,735.0026,922.8163,187.8136
324.2336,735.0447,922.8414,187.7966
324.2609,735.0868,922.8664,187.7797
324.2882,735.1289,922.8915,187.7627
324.3155,735.1709,922.9166,187.7457
324.3428,735.2130,922.9417,187.7287
324.3701,735.2551,922.9668,187.7117
324.3974,735.2971,922.9919,187.6948
324.4247,735.3392,923.0170,187.6778
324.4520,735.3812,923.0420,187.6608
324.4793,735.4233,923.0671,187.6438
324.5066,735.4653,923.0922,187.6269
324.5339,735.5073,923.1172,187.6099
324.5612,735.5494,923.1423,187.5929
324.5885,735.5914,923.1674,187.5760
324.6158,735.6334,923.1924,187.5590
324.6431,735.6754,923.2175,187.5420
324.6704,735.7175,923.2426,187.5251
324.6977,735.7595,923.2676,187.5081
324.7250,735.8015,923.2927,187.4912
324.7523,735.8435,923.3177,187.4742
324.7796,735.8855,923.3428,187.4573
324.8069,735.9275,923.3678,187.4403
324.8342,735.9695,923.3929,187.4234
324.8615,736.0115,923.4179,187.4064
324.8888,736.0535,923.4429,187.3895
324.9161,736.0955,923.4680,187.3725
324.9434,736.1374,923.4930,187.3556
324.9707,736.1794,923.5180,187.3386
324.9980,736.2214,923.5431,187.3217
325.0253,736.2634,923.5681,187.3047
325.0526,736.3053,923.5931,187.2878
325.0799,736.3473,923.6182,187.2709
325.1071,736.3892,923.6432,187.2539
325.1344,736.4312,923.6682,187.2370
325.1617,736.4732,923.6932,187.2201
325.1890,736.5151,923.7182,187.2031
325.2163,736.5570,923.7432,187.1862
325.2436,736.5990,923.7683,187.1693
325.2709,736.6409,923.7933,187.1524
325.2982,736.6828,923.8183,187.1354
325.3255,736.7248,923.8433,187.1185
325.3528,736.7667,923.8683,187.1016
325.3801,736.8086,923.8933,187.0847
325.4074,736.8505,923.9183,187.0677
325.4347,736.8924,923.9433,187.0508
325.4620,736.9344,923.9683,187.0339
325.4893,736.9763,923.9932,187.0170
325.5166,737.0182,924.0182,187.0001
325.5439,737.0601,924.0432,186.9832
325.5712,737.1020,924.0682,186.9663
325.5985,737.1438,924.0932,186.9493
325.6258,737.1857,924.1182,186.9324
325.6531,737.2276,924.1431,186.9155
325.6804,737.2695,924.1681,186.8986
325.7077,737.3114,924.1931,186.8817
325.7350,737.3532,924.2181,186.8648
325.7623,737.3951,924.2430,186.8479
325.7896,737.4370,924.2680,186.8310
325.8169,737.4788,924.2930,186.8141
325.8442,737.5207,924.3179,186.7972
325.8715,737.5625,924.3429,186.7803
325.8988,737.6044,924.3678,186.7635
325.9261,737.6462,924.3928,186.7466
325.9534,737.6881,924.4177,186.7297
325.9807,737.7299,924.4427,186.7128
326.0080,737.7717,924.4676,186.6959
326.0353,737.8136,924.4926,186.6790
326.0626,737.8554,924.5175,186.6621
326.0899,737.8972,924.5425,186.6453
326.1172,737.9390,924.5674,186.6284
326.1445,737.9808,924.5923,186.6115
326.1718,738.0226,924.6173,186.5946
326.1991,738.0645,924.6422,186.5777
326.2264,738.1063,924.6671,186.5609
