Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
190.5438,476.5463,767.8201,291.2738
190.6530,476.8052,767.9777,291.1725
190.7622,477.0640,768.1352,291.0713
190.8714,477.3227,768.2927,290.9700
190.9806,477.5813,768.4501,290.8688
191.0898,477.8398,768.6075,290.7676
191.1990,478.0983,768.7647,290.6664
191.3081,478.3567,768.9220,290.5653
191.4173,478.6150,769.0791,290.4642
191.5265,478.8732,769.2362,290.3631
191.6357,479.1313,769.3933,290.2620
191.7449,479.3893,769.5502,290.1609
191.8541,479.6473,769.7072,290.0599
191.9633,479.9051,769.8640,289.9589
192.0725,480.1629,770.0208,289.8579
192.1817,480.4206,770.1776,289.7569
192.2909,480.6783,770.3342,289.6560
192.4001,480.9358,770.4909,289.5551
192.5093,481.1933,770.6474,289.4542
192.6185,481.4506,770.8039,289.3533
192.7277,481.7079,770.9603,289.2524
192.8369,481.9651,771.1167,289.1516
192.9461,482.2222,771.2730,289.0508
193.0553,482.4793,771.4293,288.9500
193.1644,482.7362,771.5855,288.8493
193.2736,482.9931,771.7416,288.7485
193.3828,483.2499,771.8977,288.6478
193.4920,483.5066,772.0537,288.5471
193.6012,483.7632,772.2097,288.4465
193.7104,484.0197,772.3656,288.3458
193.8196,484.2762,772.5214,288.2452
193.9288,484.5325,772.6772,288.1446
194.0380,484.7888,772.8329,288.0441
194.1472,485.0450,772.9885,287.9435
194.2564,485.3011,773.1441,287.8430
194.3656,485.5572,773.2997,287.7425
194.4748,485.8131,773.4551,287.6420
194.5840,486.0690,773.6106,287.5416
194.6932,486.3248,773.7659,287.4412
194.8024,486.5805,773.9212,287.3408
194.9116,486.8361,774.0765,287.2404
195.0207,487.0916,774.2316,287.1400
195.1299,487.3470,774.3867,287.0397
195.2391,487.6024,774.5418,286.9394
195.3483,487.8577,774.6968,286.8391
195.4575,488.1129,774.8517,286.7389
195.5667,488.3680,775.0066,286.6386
195.6759,488.6230,775.1614,286.5384
195.7851,488.8780,775.3162,286.4382
195.8943,489.1328,775.4709,286.3381
196.0035,489.3876,775.6255,286.2379
196.1127,489.6423,775.7801,286.1378
196.2219,489.8969,775.9347,286.0377
196.3311,490.1514,776.0891,285.9377
196.4403,490.4059,776.2435,285.8376
196.5495,490.6602,776.3979,285.7376
196.6587,490.9145,776.5522,285.6376
196.7679,491.1687,776.7064,285.5377
196.8770,491.4228,776.8606,285.4377
196.9862,491.6768,777.0147,285.3378
197.0954,491.9308,777.1687,285.2379
197.2046,492.1846,777.3227,285.1381
197.3138,492.4384,777.4766,285.0382
197.4230,492.6921,777.6305,284.9384
197.5322,492.9457,777.7843,284.8386
197.6414,493.1992,777.9381,284.7388
197.7506,493.4527,778.0918,284.6391
197.8598,493.7060,778.2454,284.5394
197.9690,493.9593,778.3990,284.4397
198.0782,494.2125,778.5525,284.3400
198.1874,494.4656,778.7060,284.2404
198.2966,494.7186,778.8594,284.1408
198.4058,494.9716,779.0127,284.0412
198.5150,495.2244,779.1660,283.9416
198.6242,495.4772,779.3192,283.8421
198.7333,495.7299,779.4724,283.7425
198.8425,495.9825,779.6255,283.6431
198.9517,496.2350,779.7786,283.5436
199.0609,496.4874,779.9316,283.4441
199.1701,496.7398,780.0845,283.3447
199.2793,496.9920,780.2374,283.2453
199.3885,497.2442,780.3902,283.1460
199.4977,497.4963,780.5430,283.0466
199.6069,497.7484,780.6957,282.9473
199.7161,498.0003,780.8483,282.8480
199.8253,498.2521,781.0009,282.7488
199.9345,498.5039,781.1534,282.6495
200.0437,498.7556,781.3059,282.5503
200.1529,499.0072,781.4583,282.4511
200.2621,499.2587,781.6107,282.3519
200.3713,499.5101,781.7630,282.2528
200.4805,499.7615,781.9152,282.1537
200.5896,500.0128,782.0674,282.0546
200.6988,500.2639,782.2195,281.9555
200.8080,500.5150,782.3716,281.8565
200.9172,500.7661,782.5236,281.7575
201.0264,501.0170,782.6755,281.6585
201.1356,501.2678,782.8274,281.5596
201.2448,501.5186,782.9792,281.4606
201.3540,501.7693,783.1310,281.3617
201.4632,502.0199,783.2827,281.2628
201.5724,502.2704,783.4344,281.1640
201.6816,502.5208,783.5860,281.0651
201.7908,502.7712,783.7375,280.9663
201.9000,503.0215,783.8890,280.8676
202.0092,503.2716,784.0404,280.7688
202.1184,503.5217,784.1918,280.6701
202.2276,503.7717,784.3431,280.5714
202.3368,504.0217,784.4944,280.4727
202.4459,504.2715,784.6456,280.3741
202.5551,504.5213,784.7967,280.2754
202.6643,504.7710,784.9478,280.1768
202.7735,505.0206,785.0988,280.0783
202.8827,505.2701,785.2498,279.9797
202.9919,505.5195,785.4007,279.8812
203.1011,505.7689,785.5516,279.7827
203.2103,506.0181,785.7024,279.6842
203.3195,506.2673,785.8531,279.5858
203.4287,506.5164,786.0038,279.4874
203.5379,506.7654,786.1544,279.3890
203.6471,507.0143,786.3050,279.2906
203.7563,507.2632,786.4555,279.1923
203.8655,507.5120,786.6059,279.0940
203.9747,507.7606,786.7563,278.9957
204.0839,508.0092,786.9067,278.8974
204.1931,508.2578,787.0570,278.7992
204.3022,508.5062,787.2072,278.7010
204.4114,508.7545,787.3574,278.6028
204.5206,509.0028,787.5075,278.5047
204.6298,509.2510,787.6575,278.4065
204.7390,509.4991,787.8075,278.3084
204.8482,509.7471,787.9575,278.2104
204.9574,509.9950,788.1073,278.1123
205.0666,510.2429,788.2572,278.0143
205.1758,510.4906,788.4069,277.9163
205.2850,510.7383,788.5567,277.8183
205.3942,510.9859,788.7063,277.7204
205.5034,511.2334,788.8559,277.6225
205.6126,511.4809,789.0055,277.5246
205.7218,511.7282,789.1550,277.4267
205.8310,511.9755,789.3044,277.3289
205.9402,512.2227,789.4538,277.2311
206.0494,512.4698,789.6031,277.1333
206.1585,512.7168,789.7523,277.0356
206.2677,512.9637,789.9015,276.9378
206.3769,513.2106,790.0507,276.8401
206.4861,513.4573,790.1998,276.7425
206.5953,513.7040,790.3488,276.6448
206.7045,513.9506,790.4978,276.5472
206.8137,514.1971,790.6467,276.4496
206.9229,514.4436,790.7956,276.3520
207.0321,514.6899,790.9444,276.2545
207.1413,514.9362,791.0932,276.1570
207.2505,515.1824,791.2419,276.0595
207.3597,515.4285,791.3905,275.9620
207.4689,515.6745,791.5391,275.8646
207.5781,515.9204,791.6876,275.7672
207.6873,516.1663,791.8361,275.6698
207.7965,516.4120,791.9845,275.5725
207.9057,516.6577,792.1329,275.4751
208.0149,516.9033,792.2812,275.3778
208.1240,517.1489,792.4294,275.2806
208.2332,517.3943,792.5776,275.1833
208.3424,517.6396,792.7258,275.0861
208.4516,517.8849,792.8738,274.9889
208.5608,518.1301,793.0219,274.8918
208.6700,518.3752,793.1698,274.7946
208.7792,518.6202,793.3178,274.6975
208.8884,518.8652,793.4656,274.6004
208.9976,519.1100,793.6134,274.5034
209.1068,519.3548,793.7612,274.4064
209.2160,519.5995,793.9089,274.3094
209.3252,519.8441,794.0565,274.2124
209.4344,520.0886,794.2041,274.1154
209.5436,520.3331,794.3516,274.0185
209.6528,520.5774,794.4991,273.9216
209.7620,520.8217,794.6465,273.8248
209.8712,521.0659,794.7938,273.7279
209.9803,521.3100,794.9412,273.6311
210.0895,521.5540,795.0884,273.5343
210.1987,521.7980,795.2356,273.4376
210.3079,522.0419,795.3827,273.3409
210.4171,522.2856,795.5298,273.2442
210.5263,522.5293,795.6768,273.1475
210.6355,522.7730,795.8238,273.0509
210.7447,523.0165,795.9707,272.9542
210.8539,523.2599,796.1176,272.8576
210.9631,523.5033,796.2644,272.7611
211.0723,523.7466,796.4111,272.6646
211.1815,523.9898,796.5578,272.5680
211.2907,524.2329,796.7045,272.4716
211.3999,524.4759,796.8511,272.3751
211.5091,524.7189,796.9976,272.2787
211.6183,524.9618,797.1441,272.1823
211.7275,525.2046,797.2905,272.0859
211.8366,525.4473,797.4368,271.9896
211.9458,525.6899,797.5832,271.8933
212.0550,525.9324,797.7294,271.7970
212.1642,526.1749,797.8756,271.7007
212.2734,526.4173,798.0217,271.6045
212.3826,526.6595,798.1678,271.5083
212.4918,526.9018,798.3139,271.4121
212.6010,527.1439,798.4599,271.3160
212.7102,527.3859,798.6058,271.2198
212.8194,527.6279,798.7516,271.1238
212.9286,527.8698,798.8975,271.0277
213.0378,528.1116,799.0432,270.9317
213.1470,528.3533,799.1889,270.8356
213.2562,528.5949,799.3346,270.7397
213.3654,528.8365,799.4802,270.6437
213.4746,529.0779,799.6257,270.5478
213.5838,529.3193,799.7712,270.4519
213.6929,529.5606,799.9166,270.3560
213.8021,529.8018,800.0620,270.2602
213.9113,530.0430,800.2073,270.1644
214.0205,530.2840,800.3526,270.0686
214.1297,530.5250,800.4978,269.9728
214.2389,530.7659,800.6430,269.8771
214.3481,531.0067,800.7881,269.7814
214.4573,531.2474,800.9331,269.6857
214.5665,531.4881,801.0781,269.5901
214.6757,531.7286,801.2231,269.4944
214.7849,531.9691,801.3680,269.3988
214.8941,532.2095,801.5128,269.3033
215.0033,532.4498,801.6576,269.2077
215.1125,532.6901,801.8023,269.1122
215.2217,532.9302,801.9470,269.0168
215.3309,533.1703,802.0916,268.9213
215.4401,533.4103,802.2362,268.8259
215.5492,533.6502,802.3807,268.7305
215.6584,533.8900,802.5251,268.6351
215.7676,534.1297,802.6695,268.5398
215.8768,534.3694,802.8139,268.4445
215.9860,534.6090,802.9582,268.3492
216.0952,534.8485,803.1024,268.2539
216.2044,535.0879,803.2466,268.1587
216.3136,535.3272,803.3907,268.0635
216.4228,535.5665,803.5348,267.9683
216.5320,535.8056,803.6788,267.8732
216.6412,536.0447,803.8228,267.7781
216.7504,536.2837,803.9667,267.6830
216.8596,536.5226,804.1106,267.5879
216.9688,536.7615,804.2544,267.4929
217.0780,537.0002,804.3981,267.3979
217.1872,537.2389,804.5418,267.3029
217.2964,537.4775,804.6855,267.2080
217.4055,537.7160,804.8291,267.1131
217.5147,537.9544,804.9726,267.0182
217.6239,538.1928,805.1161,266.9233
217.7331,538.4310,805.2595,266.8285
217.8423,538.6692,805.4029,266.7337
217.9515,538.9073,805.5462,266.6389
218.0607,539.1453,805.6895,266.5442
218.1699,539.3833,805.8327,266.4494
218.2791,539.6211,805.9759,266.3547
218.3883,539.8589,806.1190,266.2601
218.4975,540.0966,806.2620,266.1654
218.6067,540.3342,806.4050,266.0708
218.7159,540.5717,806.5480,265.9763
218.8251,540.8092,806.6909,265.8817
218.9343,541.0465,806.8337,265.7872
219.0435,541.2838,806.9765,265.6927
219.1527,541.5210,807.1192,265.5982
219.2618,541.7581,807.2619,265.5038
219.3710,541.9952,807.4046,265.4094
219.4802,542.2321,807.5471,265.3150
219.5894,542.4690,807.6897,265.2207
219.6986,542.7058,807.8321,265.1263
219.8078,542.9425,807.9745,265.0321
219.9170,543.1791,808.1169,264.9378
220.0262,543.4157,808.2592,264.8436
220.1354,543.6521,808.4015,264.7493
220.2446,543.8885,808.5437,264.6552
220.3538,544.1248,808.6858,264.5610
220.4630,544.3610,808.8279,264.4669
220.5722,544.5972,808.9700,264.3728
220.6814,544.8332,809.1120,264.2787
220.7906,545.0692,809.2539,264.1847
220.8998,545.3051,809.3958,264.0907
221.0090,545.5409,809.5376,263.9967
221.1181,545.7767,809.6794,263.9028
221.2273,546.0123,809.8211,263.8088
221.3365,546.2479,809.9628,263.7149
221.4457,546.4834,810.1044,263.6211
221.5549,546.7188,810.2460,263.5272
221.6641,546.9541,810.3875,263.4334
221.7733,547.1893,810.5290,263.3396
221.8825,547.4245,810.6704,263.2459
221.9917,547.6596,810.8118,263.1522
222.1009,547.8946,810.9531,263.0585
222.2101,548.1295,811.0943,262.9648
222.3193,548.3644,811.2355,262.8712
222.4285,548.5991,811.3767,262.7776
222.5377,548.8338,811.5178,262.6840
222.6469,549.0684,811.6588,262.5904
222.7561,549.3029,811.7998,262.4969
222.8653,549.5373,811.9407,262.4034
222.9744,549.7717,812.0816,262.3100
223.0836,550.0059,812.2225,262.2165
223.1928,550.2401,812.3632,262.1231
223.3020,550.4742,812.5040,262.0297
223.4112,550.7083,812.6447,261.9364
223.5204,550.9422,812.7853,261.8431
223.6296,551.1761,812.9259,261.7498
223.7388,551.4099,813.0664,261.6565
223.8480,551.6436,813.2068,261.5633
223.9572,551.8772,813.3473,261.4701
224.0664,552.1107,813.4876,261.3769
224.1756,552.3442,813.6279,261.2837
224.2848,552.5776,813.7682,261.1906
224.3940,552.8109,813.9084,261.0975
224.5032,553.0441,814.0485,261.0045
224.6124,553.2772,814.1886,260.9114
224.7216,553.5103,814.3287,260.8184
224.8307,553.7432,814.4687,260.7255
224.9399,553.9761,814.6086,260.6325
225.0491,554.2090,814.7485,260.5396
225.1583,554.4417,814.8884,260.4467
225.2675,554.6743,815.0282,260.3538
225.3767,554.9069,815.1679,260.2610
225.4859,555.1394,815.3076,260.1682
225.5951,555.3718,815.4472,260.0754
225.7043,555.6041,815.5868,259.9827
225.8135,555.8364,815.7263,259.8900
225.9227,556.0685,815.8658,259.7973
226.0319,556.3006,816.0052,259.7046
226.1411,556.5326,816.1446,259.6120
226.2503,556.7646,816.2839,259.5194
226.3595,556.9964,816.4232,259.4268
226.4687,557.2282,816.5624,259.3343
226.5779,557.4599,816.7016,259.2418
226.6870,557.6915,816.8407,259.1493
226.7962,557.9230,816.9798,259.0568
226.9054,558.1544,817.1188,258.9644
227.0146,558.3858,817.2578,258.8720
227.1238,558.6171,817.3967,258.7796
227.2330,558.8483,817.5355,258.6873
227.3422,559.0794,817.6743,258.5950
227.4514,559.3104,817.8131,258.5027
227.5606,559.5414,817.9518,258.4104
227.6698,559.7723,818.0905,258.3182
227.7790,560.0031,818.2291,258.2260
227.8882,560.2338,818.3676,258.1338
227.9974,560.4644,818.5061,258.0417
228.1066,560.6950,818.6446,257.9496
228.2158,560.9255,818.7830,257.8575
228.3250,561.1558,818.9213,257.7655
228.4342,561.3862,819.0596,257.6734
228.5434,561.6164,819.1978,257.5814
228.6525,561.8466,819.3360,257.4895
228.7617,562.0766,819.4742,257.3975
228.8709,562.3066,819.6123,257.3056
228.9801,562.5365,819.7503,257.2137
229.0893,562.7664,819.8883,257.1219
229.1985,562.9961,820.0262,257.0301
229.3077,563.2258,820.1641,256.9383
229.4169,563.4554,820.3019,256.8465
229.5261,563.6849,820.4397,256.7548
229.6353,563.9144,820.5774,256.6631
229.7445,564.1437,820.7151,256.5714
229.8537,564.3730,820.8528,256.4798
229.9629,564.6022,820.9903,256.3882
230.0721,564.8313,821.1279,256.2966
230.1813,565.0603,821.2653,256.2050
230.2905,565.2893,821.4028,256.1135
230.3997,565.5182,821.5401,256.0220
230.5088,565.7470,821.6775,255.9305
230.6180,565.9757,821.8147,255.8391
230.7272,566.2043,821.9519,255.7476
230.8364,566.4329,822.0891,255.6563
230.9456,566.6613,822.2262,255.5649
231.0548,566.8897,822.3633,255.4736
231.1640,567.1180,822.5003,255.3823
231.2732,567.3463,822.6373,255.2910
231.3824,567.5744,822.7742,255.1998
231.4916,567.8025,822.9111,255.1086
231.6008,568.0305,823.0479,255.0174
231.7100,568.2584,823.1847,254.9262
231.8192,568.4863,823.3214,254.8351
231.9284,568.7140,823.4580,254.7440
232.0376,568.9417,823.5947,254.6529
232.1468,569.1693,823.7312,254.5619
232.2560,569.3968,823.8677,254.4709
232.3651,569.6243,824.0042,254.3799
232.4743,569.8516,824.1406,254.2890
232.5835,570.0789,824.2770,254.1981
232.6927,570.3061,824.4133,254.1072
232.8019,570.5332,824.5495,254.0163
232.9111,570.7603,824.6857,253.9255
233.0203,570.9872,824.8219,253.8347
233.1295,571.2141,824.9580,253.7439
233.2387,571.4409,825.0941,253.6532
233.3479,571.6676,825.2301,253.5624
233.4571,571.8943,825.3660,253.4718
233.5663,572.1209,825.5020,253.3811
233.6755,572.3473,825.6378,253.2905
233.7847,572.5737,825.7736,253.1999
233.8939,572.8001,825.9094,253.1093
234.0031,573.0263,826.0451,253.0188
234.1123,573.2525,826.1807,252.9282
234.2214,573.4786,826.3163,252.8378
234.3306,573.7046,826.4519,252.7473
234.4398,573.9305,826.5874,252.6569
234.5490,574.1564,826.7229,252.5665
234.6582,574.3822,826.8583,252.4761
234.7674,574.6078,826.9936,252.3858
234.8766,574.8335,827.1289,252.2955
234.9858,575.0590,827.2642,252.2052
235.0950,575.2845,827.3994,252.1149
235.2042,575.5098,827.5346,252.0247
235.3134,575.7351,827.6697,251.9345
235.4226,575.9604,827.8047,251.8444
235.5318,576.1855,827.9397,251.7542
235.6410,576.4106,828.0747,251.6641
235.7502,576.6355,828.2096,251.5741
235.8594,576.8604,828.3445,251.4840
235.9686,577.0853,828.4793,251.3940
236.0777,577.3100,828.6140,251.3040
236.1869,577.5347,828.7487,251.2141
236.2961,577.7593,828.8834,251.1241
236.4053,577.9838,829.0180,251.0342
236.5145,578.2082,829.1526,250.9444
236.6237,578.4326,829.2871,250.8545
236.7329,578.6568,829.4215,250.7647
236.8421,578.8810,829.5559,250.6749
236.9513,579.1051,829.6903,250.5852
237.0605,579.3292,829.8246,250.4954
237.1697,579.5531,829.9589,250.4057
237.2789,579.7770,830.0931,250.3161
237.3881,580.0008,830.2273,250.2264
237.4973,580.2245,830.3614,250.1368
237.6065,580.4482,830.4954,250.0472
237.7157,580.6717,830.6294,249.9577
237.8249,580.8952,830.7634,249.8682
237.9340,581.1186,830.8973,249.7787
238.0432,581.3420,831.0312,249.6892
238.1524,581.5652,831.1650,249.5998
238.2616,581.7884,831.2988,249.5104
238.3708,582.0115,831.4325,249.4210
238.4800,582.2345,831.5662,249.3317
238.5892,582.4574,831.6998,249.2423
238.6984,582.6803,831.8334,249.1531
238.8076,582.9031,831.9669,249.0638
238.9168,583.1258,832.1004,248.9746
239.0260,583.3484,832.2338,248.8854
239.1352,583.5709,832.3671,248.7962
239.2444,583.7934,832.5005,248.7071
239.3536,584.0158,832.6337,248.6179
239.4628,584.2381,832.7670,248.5289
239.5720,584.4603,832.9002,248.4398
239.6812,584.6825,833.0333,248.3508
239.7903,584.9046,833.1664,248.2618
239.8995,585.1266,833.2994,248.1728
240.0087,585.3485,833.4324,248.0839
240.1179,585.5703,833.5653,247.9950
240.2271,585.7921,833.6982,247.9061
240.3363,586.0138,833.8310,247.8172
240.4455,586.2354,833.9638,247.7284
240.5547,586.4569,834.0965,247.6396
240.6639,586.6784,834.2292,247.5509
240.7731,586.8997,834.3619,247.4621
240.8823,587.1210,834.4945,247.3734
240.9915,587.3422,834.6270,247.2848
241.1007,587.5634,834.7595,247.1961
241.2099,587.7844,834.8919,247.1075
241.3191,588.0054,835.0243,247.0189
241.4283,588.2263,835.1567,246.9304
241.5375,588.4472,835.2890,246.8418
241.6466,588.6679,835.4212,246.7533
241.7558,588.8886,835.5534,246.6649
241.8650,589.1092,835.6856,246.5764
241.9742,589.3297,835.8177,246.4880
242.0834,589.5501,835.9497,246.3996
242.1926,589.7705,836.0817,246.3113
242.3018,589.9908,836.2137,246.2229
242.4110,590.2110,836.3456,246.1346
242.5202,590.4311,836.4775,246.0464
242.6294,590.6512,836.6093,245.9581
242.7386,590.8711,836.7410,245.8699
242.8478,591.0910,836.8728,245.7817
242.9570,591.3108,837.0044,245.6936
243.0662,591.5306,837.1360,245.6055
243.1754,591.7502,837.2676,245.5174
243.2846,591.9698,837.3991,245.4293
243.3938,592.1893,837.5306,245.3413
243.5029,592.4088,837.6620,245.2533
243.6121,592.6281,837.7934,245.1653
243.7213,592.8474,837.9247,245.0774
243.8305,593.0666,838.0560,244.9894
243.9397,593.2857,838.1872,244.9016
244.0489,593.5047,838.3184,244.8137
244.1581,593.7237,838.4496,244.7259
244.2673,593.9426,838.5807,244.6381
244.3765,594.1614,838.7117,244.5503
244.4857,594.3801,838.8427,244.4626
244.5949,594.5988,838.9736,244.3748
244.7041,594.8174,839.1045,244.2872
244.8133,595.0359,839.2354,244.1995
244.9225,595.2543,839.3662,244.1119
245.0317,595.4726,839.4969,244.0243
245.1409,595.6909,839.6276,243.9367
245.2501,595.9091,839.7583,243.8492
245.3592,596.1272,839.8889,243.7617
245.4684,596.3452,840.0194,243.6742
245.5776,596.5632,840.1499,243.5867
245.6868,596.7811,840.2804,243.4993
245.7960,596.9989,840.4108,243.4119
245.9052,597.2166,840.5412,243.3245
246.0144,597.4343,840.6715,243.2372
246.1236,597.6519,840.8018,243.1499
246.2328,597.8694,840.9320,243.0626
246.3420,598.0868,841.0622,242.9754
246.4512,598.3041,841.1923,242.8882
246.5604,598.5214,841.3224,242.8010
246.6696,598.7386,841.4524,242.7138
246.7788,598.9557,841.5824,242.6267
246.8880,599.1727,841.7123,242.5396
246.9972,599.3897,841.8422,242.4525
247.1064,599.6066,841.9720,242.3655
247.2155,599.8234,842.1018,242.2785
247.3247,600.0401,842.2316,242.1915
247.4339,600.2568,842.3613,242.1045
247.5431,600.4733,842.4909,242.0176
247.6523,600.6898,842.6205,241.9307
247.7615,600.9063,842.7501,241.8438
247.8707,601.1226,842.8796,241.7570
247.9799,601.3389,843.0091,241.6702
248.0891,601.5551,843.1385,241.5834
248.1983,601.7712,843.2678,241.4966
248.3075,601.9872,843.3971,241.4099
248.4167,602.2032,843.5264,241.3232
248.5259,602.4191,843.6556,241.2365
248.6351,602.6349,843.7848,241.1499
248.7443,602.8506,843.9139,241.0633
248.8535,603.0663,844.0430,240.9767
248.9627,603.2819,844.1720,240.8902
249.0718,603.4974,844.3010,240.8036
249.1810,603.7128,844.4300,240.7172
249.2902,603.9282,844.5589,240.6307
249.3994,604.1434,844.6877,240.5443
249.5086,604.3586,844.8165,240.4579
249.6178,604.5738,844.9452,240.3715
249.7270,604.7888,845.0739,240.2851
249.8362,605.0038,845.2026,240.1988
249.9454,605.2187,845.3312,240.1125
250.0546,605.4335,845.4598,240.0263
250.1638,605.6482,845.5883,239.9400
250.2730,605.8629,845.7167,239.8538
250.3822,606.0775,845.8452,239.7677
250.4914,606.2920,845.9735,239.6815
250.6006,606.5065,846.1019,239.5954
250.7098,606.7208,846.2301,239.5093
250.8190,606.9351,846.3584,239.4233
250.9282,607.1493,846.4866,239.3372
251.0373,607.3635,846.6147,239.2512
251.1465,607.5775,846.7428,239.1653
251.2557,607.7915,846.8708,239.0793
251.3649,608.0054,846.9988,238.9934
251.4741,608.2192,847.1268,238.9075
251.5833,608.4330,847.2547,238.8217
251.6925,608.6467,847.3825,238.7359
251.8017,608.8603,847.5103,238.6501
251.9109,609.0738,847.6381,238.5643
252.0201,609.2872,847.7658,238.4786
252.1293,609.5006,847.8935,238.3928
252.2385,609.7139,848.0211,238.3072
252.3477,609.9271,848.1487,238.2215
252.4569,610.1403,848.2762,238.1359
252.5661,610.3534,848.4037,238.0503
252.6753,610.5664,848.5311,237.9647
252.7845,610.7793,848.6585,237.8792
252.8936,610.9921,848.7858,237.7937
253.0028,611.2049,848.9131,237.7082
253.1120,611.4176,849.0404,237.6228
253.2212,611.6302,849.1676,237.5373
253.3304,611.8428,849.2947,237.4520
253.4396,612.0552,849.4218,237.3666
253.5488,612.2676,849.5489,237.2813
253.6580,612.4799,849.6759,237.1960
253.7672,612.6922,849.8029,237.1107
253.8764,612.9044,849.9298,237.0254
253.9856,613.1164,850.0567,236.9402
254.0948,613.3285,850.1835,236.8550
254.2040,613.5404,850.3103,236.7699
254.3132,613.7523,850.4370,236.6847
254.4224,613.9641,850.5637,236.5996
254.5316,614.1758,850.6903,236.5146
254.6408,614.3874,850.8169,236.4295
254.7499,614.5990,850.9435,236.3445
254.8591,614.8105,851.0700,236.2595
254.9683,615.0219,851.1964,236.1746
255.0775,615.2332,851.3229,236.0896
255.1867,615.4445,851.4492,236.0047
255.2959,615.6557,851.5755,235.9199
255.4051,615.8668,851.7018,235.8350
255.5143,616.0778,851.8280,235.7502
255.6235,616.2888,851.9542,235.6654
255.7327,616.4997,852.0803,235.5807
255.8419,616.7105,852.2064,235.4959
255.9511,616.9212,852.3325,235.4112
256.0603,617.1319,852.4585,235.3266
256.1695,617.3425,852.5844,235.2419
256.2787,617.5530,852.7103,235.1573
256.3879,617.7634,852.8362,235.0727
256.4971,617.9738,852.9620,234.9882
256.6062,618.1841,853.0877,234.9037
256.7154,618.3943,853.2135,234.8192
256.8246,618.6044,853.3391,234.7347
256.9338,618.8145,853.4648,234.6503
257.0430,619.0245,853.5903,234.5658
257.1522,619.2344,853.7159,234.4815
257.2614,619.4443,853.8414,234.3971
257.3706,619.6540,853.9668,234.3128
257.4798,619.8637,854.0922,234.2285
257.5890,620.0733,854.2176,234.1442
257.6982,620.2829,854.3429,234.0600
257.8074,620.4923,854.4681,233.9758
257.9166,620.7017,854.5933,233.8916
258.0258,620.9110,854.7185,233.8075
258.1350,621.1203,854.8436,233.7233
258.2442,621.3295,854.9687,233.6392
258.3534,621.5386,855.0937,233.5552
258.4625,621.7476,855.2187,233.4711
258.5717,621.9565,855.3436,233.3871
258.6809,622.1654,855.4685,233.3031
258.7901,622.3742,855.5934,233.2192
258.8993,622.5829,855.7182,233.1353
259.0085,622.7916,855.8429,233.0514
259.1177,623.0001,855.9677,232.9675
259.2269,623.2086,856.0923,232.8837
259.3361,623.4171,856.2169,232.7999
259.4453,623.6254,856.3415,232.7161
259.5545,623.8337,856.4660,232.6323
259.6637,624.0419,856.5905,232.5486
259.7729,624.2500,856.7150,232.4649
259.8821,624.4581,856.8394,232.3813
259.9913,624.6661,856.9637,232.2976
260.1005,624.8740,857.0880,232.2140
260.2097,625.0818,857.2123,232.1305
260.3188,625.2896,857.3365,232.0469
260.4280,625.4972,857.4606,231.9634
260.5372,625.7049,857.5847,231.8799
260.6464,625.9124,857.7088,231.7964
260.7556,626.1199,857.8328,231.7130
260.8648,626.3272,857.9568,231.6296
260.9740,626.5346,858.0808,231.5462
261.0832,626.7418,858.2047,231.4629
261.1924,626.9490,858.3285,231.3795
261.3016,627.1561,858.4523,231.2963
261.4108,627.3631,858.5761,231.2130
261.5200,627.5700,858.6998,231.1298
261.6292,627.7769,858.8234,231.0466
261.7384,627.9837,858.9471,230.9634
261.8476,628.1904,859.0706,230.8802
261.9568,628.3971,859.1942,230.7971
262.0660,628.6036,859.3177,230.7140
262.1751,628.8101,859.4411,230.6310
262.2843,629.0166,859.5645,230.5479
262.3935,629.2229,859.6878,230.4649
262.5027,629.4292,859.8111,230.3819
262.6119,629.6354,859.9344,230.2990
262.7211,629.8415,860.0576,230.2161
262.8303,630.0476,860.1808,230.1332
262.9395,630.2536,860.3039,230.0503
263.0487,630.4595,860.4270,229.9675
263.1579,630.6654,860.5500,229.8847
263.2671,630.8711,860.6730,229.8019
263.3763,631.0768,860.7960,229.7191
263.4855,631.2824,860.9189,229.6364
263.5947,631.4880,861.0417,229.5537
263.7039,631.6935,861.1645,229.4711
263.8131,631.8989,861.2873,229.3884
263.9223,632.1042,861.4100,229.3058
264.0314,632.3094,861.5327,229.2232
264.1406,632.5146,861.6553,229.1407
264.2498,632.7197,861.7779,229.0582
264.3590,632.9248,861.9004,228.9757
264.4682,633.1297,862.0229,228.8932
264.5774,633.3346,862.1454,228.8108
264.6866,633.5394,862.2678,228.7284
264.7958,633.7442,862.3902,228.6460
264.9050,633.9488,862.5125,228.5636
265.0142,634.1534,862.6347,228.4813
265.1234,634.3579,862.7570,228.3990
265.2326,634.5624,862.8792,228.3168
265.3418,634.7668,863.0013,228.2345
265.4510,634.9711,863.1234,228.1523
265.5602,635.1753,863.2454,228.0701
265.6694,635.3795,863.3675,227.9880
265.7786,635.5835,863.4894,227.9059
265.8877,635.7876,863.6113,227.8238
265.9969,635.9915,863.7332,227.7417
266.1061,636.1954,863.8550,227.6597
266.2153,636.3992,863.9768,227.5777
266.3245,636.6029,864.0985,227.4957
266.4337,636.8065,864.2202,227.4137
266.5429,637.0101,864.3419,227.3318
