Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
387.6998,823.2832,975.4491,152.1659
387.7173,823.3050,975.4621,152.1571
387.7348,823.3268,975.4751,152.1483
387.7522,823.3487,975.4881,152.1395
387.7697,823.3705,975.5011,152.1307
387.7872,823.3923,975.5141,152.1218
387.8047,823.4141,975.5272,152.1130
387.8221,823.4359,975.5402,152.1042
387.8396,823.4578,975.5532,152.0954
387.8571,823.4796,975.5662,152.0866
387.8746,823.5014,975.5792,152.0778
387.8920,823.5232,975.5922,152.0690
387.9095,823.5450,975.6052,152.0602
387.9270,823.5668,975.6182,152.0514
387.9444,823.5886,975.6312,152.0426
387.9619,823.6104,975.6442,152.0338
387.9794,823.6322,975.6572,152.0249
387.9969,823.6540,975.6702,152.0161
388.0143,823.6758,975.6832,152.0073
388.0318,823.6976,975.6962,151.9985
388.0493,823.7194,975.7092,151.9897
388.0667,823.7412,975.7221,151.9809
388.0842,823.7630,975.7351,151.9721
388.1017,823.7848,975.7481,151.9633
388.1192,823.8066,975.7611,151.9545
388.1366,823.8284,975.7741,151.9457
388.1541,823.8502,975.7871,151.9369
388.1716,823.8720,975.8001,151.9281
388.1890,823.8938,975.8131,151.9193
388.2065,823.9156,975.8261,151.9105
388.2240,823.9374,975.8391,151.9017
388.2415,823.9591,975.8521,151.8929
388.2589,823.9809,975.8650,151.8841
388.2764,824.0027,975.8780,151.8753
388.2939,824.0245,975.8910,151.8665
388.3113,824.0463,975.9040,151.8577
388.3288,824.0681,975.9170,151.8489
388.3463,824.0898,975.9300,151.8401
388.3638,824.1116,975.9429,151.8313
388.3812,824.1334,975.9559,151.8225
388.3987,824.1552,975.9689,151.8137
388.4162,824.1769,975.9819,151.8049
388.4337,824.1987,975.9949,151.7962
388.4511,824.2205,976.0078,151.7874
388.4686,824.2423,976.0208,151.7786
388.4861,824.2640,976.0338,151.7698
388.5035,824.2858,976.0468,151.7610
388.5210,824.3076,976.0597,151.7522
388.5385,824.3293,976.0727,151.7434
388.5560,824.3511,976.0857,151.7346
388.5734,824.3728,976.0987,151.7258
388.5909,824.3946,976.1116,151.7170
388.6084,824.4164,976.1246,151.7082
388.6258,824.4381,976.1376,151.6995
388.6433,824.4599,976.1505,151.6907
388.6608,824.4816,976.1635,151.6819
388.6783,824.5034,976.1765,151.6731
388.6957,824.5251,976.1895,151.6643
388.7132,824.5469,976.2024,151.6555
388.7307,824.5686,976.2154,151.6467
388.7481,824.5904,976.2284,151.6380
388.7656,824.6121,976.2413,151.6292
388.7831,824.6339,976.2543,151.6204
388.8006,824.6556,976.2672,151.6116
388.8180,824.6774,976.2802,151.6028
388.8355,824.6991,976.2932,151.5940
388.8530,824.7209,976.3061,151.5853
388.8704,824.7426,976.3191,151.5765
388.8879,824.7643,976.3320,151.5677
388.9054,824.7861,976.3450,151.5589
388.9229,824.8078,976.3580,151.5501
388.9403,824.8296,976.3709,151.5414
388.9578,824.8513,976.3839,151.5326
388.9753,824.8730,976.3968,151.5238
388.9927,824.8948,976.4098,151.5150
389.0102,824.9165,976.4227,151.5063
389.0277,824.9382,976.4357,151.4975
389.0452,824.9599,976.4486,151.4887
389.0626,824.9817,976.4616,151.4799
389.0801,825.0034,976.4745,151.4712
389.0976,825.0251,976.4875,151.4624
389.1151,825.0468,976.5004,151.4536
389.1325,825.0686,976.5134,151.4448
389.1500,825.0903,976.5263,151.4361
389.1675,825.1120,976.5393,151.4273
389.1849,825.1337,976.5522,151.4185
389.2024,825.1554,976.5652,151.4097
389.2199,825.1772,976.5781,151.4010
389.2374,825.1989,976.5911,151.3922
389.2548,825.2206,976.6040,151.3834
389.2723,825.2423,976.6170,151.3747
389.2898,825.2640,976.6299,151.3659
389.3072,825.2857,976.6428,151.3571
389.3247,825.3074,976.6558,151.3484
389.3422,825.3291,976.6687,151.3396
389.3597,825.3508,976.6817,151.3308
389.3771,825.3725,976.6946,151.3221
389.3946,825.3942,976.7075,151.3133
389.4121,825.4159,976.7205,151.3045
389.4295,825.4376,976.7334,151.2958
389.4470,825.4593,976.7463,151.2870
389.4645,825.4810,976.7593,151.2782
389.4820,825.5027,976.7722,151.2695
389.4994,825.5244,976.7851,151.2607
389.5169,825.5461,976.7981,151.2520
389.5344,825.5678,976.8110,151.2432
389.5518,825.5895,976.8239,151.2344
389.5693,825.6112,976.8369,151.2257
389.5868,825.6329,976.8498,151.2169
389.6043,825.6546,976.8627,151.2082
389.6217,825.6763,976.8757,151.1994
389.6392,825.6979,976.8886,151.1906
389.6567,825.7196,976.9015,151.1819
389.6742,825.7413,976.9144,151.1731
389.6916,825.7630,976.9274,151.1644
389.7091,825.7847,976.9403,151.1556
389.7266,825.8064,976.9532,151.1469
389.7440,825.8280,976.9661,151.1381
389.7615,825.8497,976.9791,151.1293
389.7790,825.8714,976.9920,151.1206
389.7965,825.8931,977.0049,151.1118
389.8139,825.9147,977.0178,151.1031
389.8314,825.9364,977.0307,151.0943
389.8489,825.9581,977.0436,151.0856
389.8663,825.9797,977.0566,151.0768
389.8838,826.0014,977.0695,151.0681
389.9013,826.0231,977.0824,151.0593
389.9188,826.0447,977.0953,151.0506
389.9362,826.0664,977.1082,151.0418
389.9537,826.0881,977.1211,151.0331
389.9712,826.1097,977.1341,151.0243
389.9886,826.1314,977.1470,151.0156
390.0061,826.1530,977.1599,151.0068
390.0236,826.1747,977.1728,150.9981
390.0411,826.1964,977.1857,150.9893
390.0585,826.2180,977.1986,150.9806
390.0760,826.2397,977.2115,150.9718
390.0935,826.2613,977.2244,150.9631
390.1109,826.2830,977.2373,150.9544
390.1284,826.3046,977.2502,150.9456
390.1459,826.3263,977.2631,150.9369
390.1634,826.3479,977.2760,150.9281
390.1808,826.3696,977.2889,150.9194
390.1983,826.3912,977.3019,150.9106
390.2158,826.4129,977.3148,150.9019
390.2332,826.4345,977.3277,150.8932
390.2507,826.4561,977.3406,150.8844
390.2682,826.4778,977.3535,150.8757
390.2857,826.4994,977.3664,150.8669
390.3031,826.5211,977.3793,150.8582
390.3206,826.5427,977.3922,150.8495
390.3381,826.5643,977.4050,150.8407
390.3556,826.5860,977.4179,150.8320
390.3730,826.6076,977.4308,150.8232
390.3905,826.6292,977.4437,150.8145
390.4080,826.6509,977.4566,150.8058
390.4254,826.6725,977.4695,150.7970
390.4429,826.6941,977.4824,150.7883
390.4604,826.7157,977.4953,150.7796
390.4779,826.7374,977.5082,150.7708
390.4953,826.7590,977.5211,150.7621
390.5128,826.7806,977.5340,150.7534
390.5303,826.8022,977.5469,150.7446
390.5477,826.8239,977.5598,150.7359
390.5652,826.8455,977.5726,150.7272
390.5827,826.8671,977.5855,150.7184
390.6002,826.8887,977.5984,150.7097
390.6176,826.9103,977.6113,150.7010
390.6351,826.9319,977.6242,150.6922
390.6526,826.9535,977.6371,150.6835
390.6700,826.9752,977.6499,150.6748
390.6875,826.9968,977.6628,150.6661
390.7050,827.0184,977.6757,150.6573
390.7225,827.0400,977.6886,150.6486
390.7399,827.0616,977.7015,150.6399
390.7574,827.0832,977.7144,150.6312
390.7749,827.1048,977.7272,150.6224
390.7923,827.1264,977.7401,150.6137
390.8098,827.1480,977.7530,150.6050
390.8273,827.1696,977.7659,150.5963
390.8448,827.1912,977.7787,150.5875
390.8622,827.2128,977.7916,150.5788
390.8797,827.2344,977.8045,150.5701
390.8972,827.2560,977.8174,150.5614
390.9147,827.2776,977.8302,150.5526
390.9321,827.2992,977.8431,150.5439
390.9496,827.3208,977.8560,150.5352
390.9671,827.3424,977.8688,150.5265
390.9845,827.3639,977.8817,150.5178
391.0020,827.3855,977.8946,150.5090
391.0195,827.4071,977.9074,150.5003
391.0370,827.4287,977.9203,150.4916
391.0544,827.4503,977.9332,150.4829
391.0719,827.4719,977.9460,150.4742
391.0894,827.4935,977.9589,150.4655
391.1068,827.5150,977.9718,150.4567
391.1243,827.5366,977.9846,150.4480
391.1418,827.5582,977.9975,150.4393
391.1593,827.5798,978.0104,150.4306
391.1767,827.6013,978.0232,150.4219
391.1942,827.6229,978.0361,150.4132
391.2117,827.6445,978.0489,150.4045
391.2291,827.6661,978.0618,150.3957
391.2466,827.6876,978.0747,150.3870
391.2641,827.7092,978.0875,150.3783
391.2816,827.7308,978.1004,150.3696
391.2990,827.7523,978.1132,150.3609
391.3165,827.7739,978.1261,150.3522
391.3340,827.7955,978.1389,150.3435
391.3514,827.8170,978.1518,150.3348
391.3689,827.8386,978.1647,150.3261
391.3864,827.8601,978.1775,150.3174
391.4039,827.8817,978.1904,150.3087
391.4213,827.9033,978.2032,150.2999
391.4388,827.9248,978.2161,150.2912
391.4563,827.9464,978.2289,150.2825
391.4737,827.9679,978.2418,150.2738
391.4912,827.9895,978.2546,150.2651
391.5087,828.0110,978.2674,150.2564
391.5262,828.0326,978.2803,150.2477
391.5436,828.0541,978.2931,150.2390
391.5611,828.0757,978.3060,150.2303
391.5786,828.0972,978.3188,150.2216
391.5961,828.1188,978.3317,150.2129
391.6135,828.1403,978.3445,150.2042
391.6310,828.1619,978.3574,150.1955
391.6485,828.1834,978.3702,150.1868
391.6659,828.2049,978.3830,150.1781
391.6834,828.2265,978.3959,150.1694
391.7009,828.2480,978.4087,150.1607
391.7184,828.2696,978.4216,150.1520
391.7358,828.2911,978.4344,150.1433
391.7533,828.3126,978.4472,150.1346
391.7708,828.3342,978.4601,150.1259
391.7882,828.3557,978.4729,150.1172
391.8057,828.3772,978.4857,150.1085
391.8232,828.3987,978.4986,150.0998
391.8407,828.4203,978.5114,150.0911
391.8581,828.4418,978.5242,150.0824
391.8756,828.4633,978.5371,150.0737
391.8931,828.4848,978.5499,150.0651
391.9105,828.5064,978.5627,150.0564
391.9280,828.5279,978.5756,150.0477
391.9455,828.5494,978.5884,150.0390
391.9630,828.5709,978.6012,150.0303
391.9804,828.5924,978.6140,150.0216
391.9979,828.6140,978.6269,150.0129
392.0154,828.6355,978.6397,150.0042
392.0328,828.6570,978.6525,149.9955
392.0503,828.6785,978.6653,149.9868
392.0678,828.7000,978.6782,149.9781
392.0853,828.7215,978.6910,149.9695
392.1027,828.7430,978.7038,149.9608
392.1202,828.7645,978.7166,149.9521
392.1377,828.7860,978.7294,149.9434
392.1551,828.8076,978.7423,149.9347
392.1726,828.8291,978.7551,149.9260
392.1901,828.8506,978.7679,149.9173
392.2076,828.8721,978.7807,149.9087
392.2250,828.8936,978.7935,149.9000
392.2425,828.9151,978.8064,149.8913
392.2600,828.9366,978.8192,149.8826
392.2775,828.9581,978.8320,149.8739
392.2949,828.9796,978.8448,149.8652
392.3124,829.0010,978.8576,149.8566
392.3299,829.0225,978.8704,149.8479
392.3473,829.0440,978.8832,149.8392
392.3648,829.0655,978.8960,149.8305
392.3823,829.0870,978.9089,149.8218
392.3998,829.1085,978.9217,149.8132
392.4172,829.1300,978.9345,149.8045
392.4347,829.1515,978.9473,149.7958
392.4522,829.1730,978.9601,149.7871
392.4696,829.1944,978.9729,149.7785
392.4871,829.2159,978.9857,149.7698
392.5046,829.2374,978.9985,149.7611
392.5221,829.2589,979.0113,149.7524
392.5395,829.2804,979.0241,149.7438
392.5570,829.3018,979.0369,149.7351
392.5745,829.3233,979.0497,149.7264
392.5919,829.3448,979.0625,149.7177
392.6094,829.3663,979.0753,149.7091
392.6269,829.3877,979.0881,149.7004
392.6444,829.4092,979.1009,149.6917
392.6618,829.4307,979.1137,149.6830
392.6793,829.4521,979.1265,149.6744
392.6968,829.4736,979.1393,149.6657
392.7142,829.4951,979.1521,149.6570
392.7317,829.5165,979.1649,149.6484
392.7492,829.5380,979.1777,149.6397
392.7667,829.5595,979.1905,149.6310
392.7841,829.5809,979.2033,149.6224
392.8016,829.6024,979.2161,149.6137
392.8191,829.6238,979.2289,149.6050
392.8366,829.6453,979.2417,149.5964
392.8540,829.6667,979.2544,149.5877
392.8715,829.6882,979.2672,149.5790
392.8890,829.7096,979.2800,149.5704
392.9064,829.7311,979.2928,149.5617
392.9239,829.7526,979.3056,149.5530
392.9414,829.7740,979.3184,149.5444
392.9589,829.7954,979.3312,149.5357
392.9763,829.8169,979.3439,149.5271
392.9938,829.8383,979.3567,149.5184
393.0113,829.8598,979.3695,149.5097
393.0287,829.8812,979.3823,149.5011
393.0462,829.9027,979.3951,149.4924
393.0637,829.9241,979.4079,149.4838
393.0812,829.9455,979.4206,149.4751
393.0986,829.9670,979.4334,149.4664
393.1161,829.9884,979.4462,149.4578
393.1336,830.0099,979.4590,149.4491
393.1510,830.0313,979.4718,149.4405
393.1685,830.0527,979.4845,149.4318
393.1860,830.0742,979.4973,149.4231
393.2035,830.0956,979.5101,149.4145
393.2209,830.1170,979.5229,149.4058
393.2384,830.1384,979.5356,149.3972
393.2559,830.1599,979.5484,149.3885
393.2733,830.1813,979.5612,149.3799
393.2908,830.2027,979.5739,149.3712
393.3083,830.2241,979.5867,149.3626
393.3258,830.2456,979.5995,149.3539
393.3432,830.2670,979.6123,149.3453
393.3607,830.2884,979.6250,149.3366
393.3782,830.3098,979.6378,149.3280
393.3956,830.3312,979.6506,149.3193
393.4131,830.3527,979.6633,149.3107
393.4306,830.3741,979.6761,149.3020
393.4481,830.3955,979.6889,149.2934
393.4655,830.4169,979.7016,149.2847
393.4830,830.4383,979.7144,149.2761
393.5005,830.4597,979.7271,149.2674
393.5180,830.4811,979.7399,149.2588
393.5354,830.5025,979.7527,149.2501
393.5529,830.5239,979.7654,149.2415
393.5704,830.5453,979.7782,149.2328
393.5878,830.5667,979.7909,149.2242
393.6053,830.5882,979.8037,149.2156
393.6228,830.6096,979.8165,149.2069
393.6403,830.6310,979.8292,149.1983
393.6577,830.6524,979.8420,149.1896
393.6752,830.6737,979.8547,149.1810
393.6927,830.6951,979.8675,149.1723
393.7101,830.7165,979.8802,149.1637
393.7276,830.7379,979.8930,149.1551
393.7451,830.7593,979.9057,149.1464
393.7626,830.7807,979.9185,149.1378
393.7800,830.8021,979.9312,149.1291
393.7975,830.8235,979.9440,149.1205
393.8150,830.8449,979.9567,149.1119
393.8324,830.8663,979.9695,149.1032
393.8499,830.8877,979.9822,149.0946
393.8674,830.9090,979.9950,149.0860
393.8849,830.9304,980.0077,149.0773
393.9023,830.9518,980.0205,149.0687
393.9198,830.9732,980.0332,149.0600
393.9373,830.9946,980.0460,149.0514
393.9547,831.0159,980.0587,149.0428
393.9722,831.0373,980.0715,149.0341
393.9897,831.0587,980.0842,149.0255
394.0072,831.0801,980.0969,149.0169
394.0246,831.1014,980.1097,149.0082
394.0421,831.1228,980.1224,148.9996
394.0596,831.1442,980.1352,148.9910
394.0771,831.1655,980.1479,148.9824
394.0945,831.1869,980.1606,148.9737
394.1120,831.2083,980.1734,148.9651
394.1295,831.2296,980.1861,148.9565
394.1469,831.2510,980.1988,148.9478
394.1644,831.2724,980.2116,148.9392
394.1819,831.2937,980.2243,148.9306
394.1994,831.3151,980.2370,148.9220
394.2168,831.3364,980.2498,148.9133
394.2343,831.3578,980.2625,148.9047
394.2518,831.3792,980.2752,148.8961
394.2692,831.4005,980.2880,148.8874
394.2867,831.4219,980.3007,148.8788
394.3042,831.4432,980.3134,148.8702
394.3217,831.4646,980.3261,148.8616
394.3391,831.4859,980.3389,148.8530
394.3566,831.5073,980.3516,148.8443
394.3741,831.5286,980.3643,148.8357
394.3915,831.5500,980.3771,148.8271
394.4090,831.5713,980.3898,148.8185
394.4265,831.5927,980.4025,148.8098
394.4440,831.6140,980.4152,148.8012
394.4614,831.6353,980.4279,148.7926
394.4789,831.6567,980.4407,148.7840
394.4964,831.6780,980.4534,148.7754
394.5138,831.6994,980.4661,148.7667
394.5313,831.7207,980.4788,148.7581
394.5488,831.7420,980.4915,148.7495
394.5663,831.7634,980.5043,148.7409
394.5837,831.7847,980.5170,148.7323
394.6012,831.8060,980.5297,148.7237
394.6187,831.8274,980.5424,148.7151
394.6361,831.8487,980.5551,148.7064
394.6536,831.8700,980.5678,148.6978
394.6711,831.8913,980.5805,148.6892
394.6886,831.9127,980.5933,148.6806
394.7060,831.9340,980.6060,148.6720
394.7235,831.9553,980.6187,148.6634
394.7410,831.9766,980.6314,148.6548
394.7585,831.9980,980.6441,148.6461
394.7759,832.0193,980.6568,148.6375
394.7934,832.0406,980.6695,148.6289
394.8109,832.0619,980.6822,148.6203
394.8283,832.0832,980.6949,148.6117
394.8458,832.1045,980.7076,148.6031
394.8633,832.1258,980.7203,148.5945
394.8808,832.1472,980.7330,148.5859
394.8982,832.1685,980.7457,148.5773
394.9157,832.1898,980.7585,148.5687
394.9332,832.2111,980.7712,148.5601
394.9506,832.2324,980.7839,148.5515
394.9681,832.2537,980.7966,148.5429
394.9856,832.2750,980.8093,148.5343
395.0031,832.2963,980.8220,148.5256
395.0205,832.3176,980.8347,148.5170
395.0380,832.3389,980.8474,148.5084
395.0555,832.3602,980.8600,148.4998
395.0729,832.3815,980.8727,148.4912
395.0904,832.4028,980.8854,148.4826
395.1079,832.4241,980.8981,148.4740
395.1254,832.4454,980.9108,148.4654
395.1428,832.4667,980.9235,148.4568
395.1603,832.4880,980.9362,148.4482
395.1778,832.5093,980.9489,148.4396
395.1952,832.5306,980.9616,148.4310
395.2127,832.5518,980.9743,148.4224
395.2302,832.5731,980.9870,148.4138
395.2477,832.5944,980.9997,148.4052
395.2651,832.6157,981.0124,148.3966
395.2826,832.6370,981.0250,148.3880
395.3001,832.6583,981.0377,148.3795
395.3176,832.6796,981.0504,148.3709
395.3350,832.7008,981.0631,148.3623
395.3525,832.7221,981.0758,148.3537
395.3700,832.7434,981.0885,148.3451
395.3874,832.7647,981.1011,148.3365
395.4049,832.7859,981.1138,148.3279
395.4224,832.8072,981.1265,148.3193
395.4399,832.8285,981.1392,148.3107
395.4573,832.8498,981.1519,148.3021
395.4748,832.8710,981.1645,148.2935
395.4923,832.8923,981.1772,148.2849
395.5097,832.9136,981.1899,148.2763
395.5272,832.9348,981.2026,148.2678
395.5447,832.9561,981.2153,148.2592
395.5622,832.9774,981.2279,148.2506
395.5796,832.9986,981.2406,148.2420
395.5971,833.0199,981.2533,148.2334
395.6146,833.0411,981.2660,148.2248
395.6320,833.0624,981.2786,148.2162
395.6495,833.0837,981.2913,148.2076
395.6670,833.1049,981.3040,148.1991
395.6845,833.1262,981.3166,148.1905
395.7019,833.1474,981.3293,148.1819
395.7194,833.1687,981.3420,148.1733
395.7369,833.1899,981.3546,148.1647
395.7543,833.2112,981.3673,148.1561
395.7718,833.2324,981.3800,148.1476
395.7893,833.2537,981.3926,148.1390
395.8068,833.2749,981.4053,148.1304
395.8242,833.2962,981.4180,148.1218
395.8417,833.3174,981.4306,148.1132
395.8592,833.3387,981.4433,148.1047
395.8766,833.3599,981.4560,148.0961
395.8941,833.3811,981.4686,148.0875
395.9116,833.4024,981.4813,148.0789
395.9291,833.4236,981.4940,148.0703
395.9465,833.4448,981.5066,148.0618
395.9640,833.4661,981.5193,148.0532
395.9815,833.4873,981.5319,148.0446
395.9990,833.5086,981.5446,148.0360
396.0164,833.5298,981.5572,148.0275
396.0339,833.5510,981.5699,148.0189
396.0514,833.5722,981.5826,148.0103
396.0688,833.5935,981.5952,148.0017
396.0863,833.6147,981.6079,147.9932
396.1038,833.6359,981.6205,147.9846
396.1213,833.6571,981.6332,147.9760
396.1387,833.6784,981.6458,147.9674
396.1562,833.6996,981.6585,147.9589
396.1737,833.7208,981.6711,147.9503
396.1911,833.7420,981.6838,147.9417
396.2086,833.7633,981.6964,147.9332
396.2261,833.7845,981.7091,147.9246
396.2436,833.8057,981.7217,147.9160
396.2610,833.8269,981.7344,147.9075
396.2785,833.8481,981.7470,147.8989
396.2960,833.8693,981.7596,147.8903
396.3134,833.8905,981.7723,147.8818
396.3309,833.9117,981.7849,147.8732
396.3484,833.9330,981.7976,147.8646
396.3659,833.9542,981.8102,147.8561
396.3833,833.9754,981.8229,147.8475
396.4008,833.9966,981.8355,147.8389
396.4183,834.0178,981.8481,147.8304
396.4357,834.0390,981.8608,147.8218
396.4532,834.0602,981.8734,147.8132
396.4707,834.0814,981.8860,147.8047
396.4882,834.1026,981.8987,147.7961
396.5056,834.1238,981.9113,147.7876
396.5231,834.1450,981.9240,147.7790
396.5406,834.1662,981.9366,147.7704
396.5581,834.1874,981.9492,147.7619
396.5755,834.2085,981.9619,147.7533
396.5930,834.2297,981.9745,147.7448
396.6105,834.2509,981.9871,147.7362
396.6279,834.2721,981.9998,147.7276
396.6454,834.2933,982.0124,147.7191
396.6629,834.3145,982.0250,147.7105
396.6804,834.3357,982.0376,147.7020
396.6978,834.3569,982.0503,147.6934
396.7153,834.3780,982.0629,147.6849
396.7328,834.3992,982.0755,147.6763
396.7502,834.4204,982.0881,147.6677
396.7677,834.4416,982.1008,147.6592
396.7852,834.4628,982.1134,147.6506
396.8027,834.4839,982.1260,147.6421
396.8201,834.5051,982.1386,147.6335
396.8376,834.5263,982.1513,147.6250
396.8551,834.5475,982.1639,147.6164
396.8725,834.5686,982.1765,147.6079
396.8900,834.5898,982.1891,147.5993
396.9075,834.6110,982.2017,147.5908
396.9250,834.6321,982.2144,147.5822
396.9424,834.6533,982.2270,147.5737
396.9599,834.6745,982.2396,147.5651
396.9774,834.6956,982.2522,147.5566
396.9948,834.7168,982.2648,147.5480
397.0123,834.7380,982.2774,147.5395
397.0298,834.7591,982.2901,147.5309
397.0473,834.7803,982.3027,147.5224
397.0647,834.8014,982.3153,147.5138
397.0822,834.8226,982.3279,147.5053
397.0997,834.8437,982.3405,147.4968
397.1171,834.8649,982.3531,147.4882
397.1346,834.8861,982.3657,147.4797
397.1521,834.9072,982.3783,147.4711
397.1696,834.9284,982.3909,147.4626
397.1870,834.9495,982.4036,147.4540
397.2045,834.9707,982.4162,147.4455
397.2220,834.9918,982.4288,147.4370
397.2395,835.0130,982.4414,147.4284
397.2569,835.0341,982.4540,147.4199
397.2744,835.0552,982.4666,147.4113
397.2919,835.0764,982.4792,147.4028
397.3093,835.0975,982.4918,147.3943
397.3268,835.1187,982.5044,147.3857
397.3443,835.1398,982.5170,147.3772
397.3618,835.1609,982.5296,147.3686
397.3792,835.1821,982.5422,147.3601
397.3967,835.2032,982.5548,147.3516
397.4142,835.2243,982.5674,147.3430
397.4316,835.2455,982.5800,147.3345
397.4491,835.2666,982.5926,147.3260
397.4666,835.2877,982.6052,147.3174
397.4841,835.3089,982.6178,147.3089
397.5015,835.3300,982.6304,147.3004
397.5190,835.3511,982.6430,147.2918
397.5365,835.3722,982.6555,147.2833
397.5539,835.3934,982.6681,147.2748
397.5714,835.4145,982.6807,147.2662
397.5889,835.4356,982.6933,147.2577
397.6064,835.4567,982.7059,147.2492
397.6238,835.4778,982.7185,147.2406
397.6413,835.4990,982.7311,147.2321
397.6588,835.5201,982.7437,147.2236
397.6762,835.5412,982.7563,147.2151
397.6937,835.5623,982.7688,147.2065
397.7112,835.5834,982.7814,147.1980
397.7287,835.6045,982.7940,147.1895
397.7461,835.6256,982.8066,147.1810
397.7636,835.6468,982.8192,147.1724
397.7811,835.6679,982.8318,147.1639
397.7985,835.6890,982.8443,147.1554
397.8160,835.7101,982.8569,147.1469
397.8335,835.7312,982.8695,147.1383
397.8510,835.7523,982.8821,147.1298
397.8684,835.7734,982.8947,147.1213
397.8859,835.7945,982.9072,147.1128
397.9034,835.8156,982.9198,147.1042
397.9209,835.8367,982.9324,147.0957
397.9383,835.8578,982.9450,147.0872
397.9558,835.8789,982.9576,147.0787
397.9733,835.9000,982.9701,147.0702
397.9907,835.9211,982.9827,147.0616
398.0082,835.9422,982.9953,147.0531
398.0257,835.9632,983.0078,147.0446
398.0432,835.9843,983.0204,147.0361
398.0606,836.0054,983.0330,147.0276
398.0781,836.0265,983.0456,147.0190
398.0956,836.0476,983.0581,147.0105
398.1130,836.0687,983.0707,147.0020
398.1305,836.0898,983.0833,146.9935
398.1480,836.1108,983.0958,146.9850
398.1655,836.1319,983.1084,146.9765
398.1829,836.1530,983.1210,146.9680
398.2004,836.1741,983.1335,146.9594
398.2179,836.1952,983.1461,146.9509
398.2353,836.2162,983.1587,146.9424
398.2528,836.2373,983.1712,146.9339
398.2703,836.2584,983.1838,146.9254
398.2878,836.2795,983.1963,146.9169
398.3052,836.3005,983.2089,146.9084
398.3227,836.3216,983.2215,146.8999
398.3402,836.3427,983.2340,146.8914
398.3576,836.3637,983.2466,146.8828
398.3751,836.3848,983.2591,146.8743
398.3926,836.4059,983.2717,146.8658
398.4101,836.4269,983.2843,146.8573
398.4275,836.4480,983.2968,146.8488
398.4450,836.4691,983.3094,146.8403
398.4625,836.4901,983.3219,146.8318
398.4800,836.5112,983.3345,146.8233
398.4974,836.5322,983.3470,146.8148
398.5149,836.5533,983.3596,146.8063
398.5324,836.5743,983.3721,146.7978
398.5498,836.5954,983.3847,146.7893
398.5673,836.6165,983.3972,146.7808
398.5848,836.6375,983.4098,146.7723
398.6023,836.6586,983.4223,146.7638
398.6197,836.6796,983.4349,146.7553
398.6372,836.7007,983.4474,146.7468
398.6547,836.7217,983.4600,146.7383
398.6721,836.7427,983.4725,146.7298
398.6896,836.7638,983.4851,146.7213
398.7071,836.7848,983.4976,146.7128
398.7246,836.8059,983.5101,146.7043
398.7420,836.8269,983.5227,146.6958
398.7595,836.8480,983.5352,146.6873
398.7770,836.8690,983.5478,146.6788
398.7944,836.8900,983.5603,146.6703
398.8119,836.9111,983.5728,146.6618
398.8294,836.9321,983.5854,146.6533
398.8469,836.9531,983.5979,146.6448
398.8643,836.9742,983.6105,146.6363
398.8818,836.9952,983.6230,146.6278
398.8993,837.0162,983.6355,146.6193
398.9167,837.0373,983.6481,146.6108
398.9342,837.0583,983.6606,146.6023
398.9517,837.0793,983.6731,146.5938
398.9692,837.1003,983.6857,146.5853
398.9866,837.1214,983.6982,146.5768
399.0041,837.1424,983.7107,146.5684
399.0216,837.1634,983.7233,146.5599
399.0390,837.1844,983.7358,146.5514
399.0565,837.2054,983.7483,146.5429
399.0740,837.2265,983.7609,146.5344
399.0915,837.2475,983.7734,146.5259
399.1089,837.2685,983.7859,146.5174
399.1264,837.2895,983.7984,146.5089
399.1439,837.3105,983.8110,146.5004
399.1614,837.3315,983.8235,146.4920
399.1788,837.3525,983.8360,146.4835
399.1963,837.3735,983.8485,146.4750
399.2138,837.3946,983.8611,146.4665
399.2312,837.4156,983.8736,146.4580
399.2487,837.4366,983.8861,146.4495
399.2662,837.4576,983.8986,146.4411
399.2837,837.4786,983.9111,146.4326
399.3011,837.4996,983.9237,146.4241
399.3186,837.5206,983.9362,146.4156
399.3361,837.5416,983.9487,146.4071
399.3535,837.5626,983.9612,146.3986
399.3710,837.5836,983.9737,146.3902
399.3885,837.6046,983.9862,146.3817
399.4060,837.6256,983.9988,146.3732
399.4234,837.6466,984.0113,146.3647
399.4409,837.6675,984.0238,146.3562
399.4584,837.6885,984.0363,146.3478
399.4758,837.7095,984.0488,146.3393
399.4933,837.7305,984.0613,146.3308
399.5108,837.7515,984.0738,146.3223
399.5283,837.7725,984.0863,146.3139
399.5457,837.7935,984.0989,146.3054
399.5632,837.8145,984.1114,146.2969
399.5807,837.8354,984.1239,146.2884
399.5981,837.8564,984.1364,146.2800
399.6156,837.8774,984.1489,146.2715
399.6331,837.8984,984.1614,146.2630
399.6506,837.9194,984.1739,146.2545
399.6680,837.9403,984.1864,146.2461
399.6855,837.9613,984.1989,146.2376
399.7030,837.9823,984.2114,146.2291
399.7205,838.0033,984.2239,146.2207
399.7379,838.0242,984.2364,146.2122
399.7554,838.0452,984.2489,146.2037
399.7729,838.0662,984.2614,146.1952
399.7903,838.0871,984.2739,146.1868
399.8078,838.1081,984.2864,146.1783
399.8253,838.1291,984.2989,146.1698
399.8428,838.1500,984.3114,146.1614
399.8602,838.1710,984.3239,146.1529
