Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
543.0246,974.9264,1065.8405,90.9141
543.0367,974.9354,1065.8459,90.9104
543.0488,974.9445,1065.8513,90.9068
543.0610,974.9535,1065.8567,90.9031
543.0731,974.9626,1065.8620,90.8995
543.0852,974.9716,1065.8674,90.8958
543.0974,974.9807,1065.8728,90.8921
543.1095,974.9898,1065.8782,90.8885
543.1216,974.9988,1065.8836,90.8848
543.1338,975.0079,1065.8890,90.8812
543.1459,975.0169,1065.8944,90.8775
543.1580,975.0260,1065.8998,90.8739
543.1702,975.0350,1065.9052,90.8702
543.1823,975.0441,1065.9106,90.8665
543.1944,975.0531,1065.9160,90.8629
543.2066,975.0622,1065.9214,90.8592
543.2187,975.0712,1065.9268,90.8556
543.2308,975.0803,1065.9322,90.8519
543.2430,975.0893,1065.9376,90.8483
543.2551,975.0984,1065.9430,90.8446
543.2672,975.1074,1065.9484,90.8410
543.2794,975.1165,1065.9538,90.8373
543.2915,975.1255,1065.9592,90.8336
543.3036,975.1346,1065.9646,90.8300
543.3158,975.1436,1065.9699,90.8263
543.3279,975.1527,1065.9753,90.8227
543.3400,975.1617,1065.9807,90.8190
543.3522,975.1707,1065.9861,90.8154
543.3643,975.1798,1065.9915,90.8117
543.3764,975.1888,1065.9969,90.8081
543.3886,975.1979,1066.0023,90.8044
543.4007,975.2069,1066.0077,90.8008
543.4128,975.2160,1066.0131,90.7971
543.4250,975.2250,1066.0185,90.7935
543.4371,975.2341,1066.0239,90.7898
543.4492,975.2431,1066.0292,90.7861
543.4614,975.2521,1066.0346,90.7825
543.4735,975.2612,1066.0400,90.7788
543.4856,975.2702,1066.0454,90.7752
543.4978,975.2793,1066.0508,90.7715
543.5099,975.2883,1066.0562,90.7679
543.5220,975.2973,1066.0616,90.7642
543.5342,975.3064,1066.0670,90.7606
543.5463,975.3154,1066.0724,90.7569
543.5584,975.3245,1066.0778,90.7533
543.5706,975.3335,1066.0831,90.7496
543.5827,975.3425,1066.0885,90.7460
543.5948,975.3516,1066.0939,90.7423
543.6070,975.3606,1066.0993,90.7387
543.6191,975.3697,1066.1047,90.7350
543.6312,975.3787,1066.1101,90.7314
543.6434,975.3877,1066.1155,90.7277
543.6555,975.3968,1066.1209,90.7241
543.6676,975.4058,1066.1262,90.7204
543.6798,975.4148,1066.1316,90.7168
543.6919,975.4239,1066.1370,90.7131
543.7040,975.4329,1066.1424,90.7095
543.7162,975.4420,1066.1478,90.7058
543.7283,975.4510,1066.1532,90.7022
543.7404,975.4600,1066.1586,90.6985
543.7526,975.4691,1066.1639,90.6949
543.7647,975.4781,1066.1693,90.6912
543.7768,975.4871,1066.1747,90.6876
543.7890,975.4962,1066.1801,90.6839
543.8011,975.5052,1066.1855,90.6803
543.8132,975.5142,1066.1909,90.6766
543.8254,975.5233,1066.1962,90.6730
543.8375,975.5323,1066.2016,90.6693
543.8496,975.5413,1066.2070,90.6657
543.8618,975.5503,1066.2124,90.6620
543.8739,975.5594,1066.2178,90.6584
543.8860,975.5684,1066.2232,90.6547
543.8982,975.5774,1066.2285,90.6511
543.9103,975.5865,1066.2339,90.6475
543.9224,975.5955,1066.2393,90.6438
543.9346,975.6045,1066.2447,90.6402
543.9467,975.6136,1066.2501,90.6365
543.9588,975.6226,1066.2554,90.6329
543.9710,975.6316,1066.2608,90.6292
543.9831,975.6406,1066.2662,90.6256
543.9952,975.6497,1066.2716,90.6219
544.0074,975.6587,1066.2770,90.6183
544.0195,975.6677,1066.2823,90.6146
544.0316,975.6767,1066.2877,90.6110
544.0438,975.6858,1066.2931,90.6073
544.0559,975.6948,1066.2985,90.6037
544.0680,975.7038,1066.3039,90.6001
544.0802,975.7128,1066.3092,90.5964
544.0923,975.7219,1066.3146,90.5928
544.1044,975.7309,1066.3200,90.5891
544.1166,975.7399,1066.3254,90.5855
544.1287,975.7489,1066.3308,90.5818
544.1408,975.7580,1066.3361,90.5782
544.1530,975.7670,1066.3415,90.5745
544.1651,975.7760,1066.3469,90.5709
544.1772,975.7850,1066.3523,90.5673
544.1894,975.7940,1066.3576,90.5636
544.2015,975.8031,1066.3630,90.5600
544.2136,975.8121,1066.3684,90.5563
544.2258,975.8211,1066.3738,90.5527
544.2379,975.8301,1066.3792,90.5490
544.2500,975.8391,1066.3845,90.5454
544.2622,975.8482,1066.3899,90.5417
544.2743,975.8572,1066.3953,90.5381
544.2864,975.8662,1066.4007,90.5345
544.2986,975.8752,1066.4060,90.5308
544.3107,975.8842,1066.4114,90.5272
544.3228,975.8932,1066.4168,90.5235
544.3350,975.9023,1066.4222,90.5199
544.3471,975.9113,1066.4275,90.5163
544.3592,975.9203,1066.4329,90.5126
544.3714,975.9293,1066.4383,90.5090
544.3835,975.9383,1066.4437,90.5053
544.3956,975.9473,1066.4490,90.5017
544.4078,975.9564,1066.4544,90.4980
544.4199,975.9654,1066.4598,90.4944
544.4320,975.9744,1066.4651,90.4908
544.4442,975.9834,1066.4705,90.4871
544.4563,975.9924,1066.4759,90.4835
544.4684,976.0014,1066.4813,90.4798
544.4806,976.0104,1066.4866,90.4762
544.4927,976.0194,1066.4920,90.4726
544.5048,976.0285,1066.4974,90.4689
544.5170,976.0375,1066.5027,90.4653
544.5291,976.0465,1066.5081,90.4616
544.5412,976.0555,1066.5135,90.4580
544.5534,976.0645,1066.5189,90.4544
544.5655,976.0735,1066.5242,90.4507
544.5776,976.0825,1066.5296,90.4471
544.5898,976.0915,1066.5350,90.4434
544.6019,976.1005,1066.5403,90.4398
544.6140,976.1095,1066.5457,90.4362
544.6262,976.1185,1066.5511,90.4325
544.6383,976.1276,1066.5564,90.4289
544.6504,976.1366,1066.5618,90.4253
544.6626,976.1456,1066.5672,90.4216
544.6747,976.1546,1066.5726,90.4180
544.6868,976.1636,1066.5779,90.4143
544.6990,976.1726,1066.5833,90.4107
544.7111,976.1816,1066.5887,90.4071
544.7232,976.1906,1066.5940,90.4034
544.7354,976.1996,1066.5994,90.3998
544.7475,976.2086,1066.6048,90.3962
544.7596,976.2176,1066.6101,90.3925
544.7718,976.2266,1066.6155,90.3889
544.7839,976.2356,1066.6209,90.3852
544.7960,976.2446,1066.6262,90.3816
544.8082,976.2536,1066.6316,90.3780
544.8203,976.2626,1066.6370,90.3743
544.8324,976.2716,1066.6423,90.3707
544.8446,976.2806,1066.6477,90.3671
544.8567,976.2896,1066.6531,90.3634
544.8688,976.2986,1066.6584,90.3598
544.8810,976.3076,1066.6638,90.3562
544.8931,976.3166,1066.6691,90.3525
544.9052,976.3256,1066.6745,90.3489
544.9174,976.3346,1066.6799,90.3452
544.9295,976.3436,1066.6852,90.3416
544.9416,976.3526,1066.6906,90.3380
544.9538,976.3616,1066.6960,90.3343
544.9659,976.3706,1066.7013,90.3307
544.9780,976.3796,1066.7067,90.3271
544.9902,976.3886,1066.7121,90.3234
545.0023,976.3976,1066.7174,90.3198
545.0144,976.4066,1066.7228,90.3162
545.0266,976.4156,1066.7281,90.3125
545.0387,976.4246,1066.7335,90.3089
545.0508,976.4336,1066.7389,90.3053
545.0630,976.4426,1066.7442,90.3016
545.0751,976.4516,1066.7496,90.2980
545.0872,976.4606,1066.7550,90.2944
545.0994,976.4696,1066.7603,90.2907
545.1115,976.4786,1066.7657,90.2871
545.1236,976.4876,1066.7710,90.2835
545.1358,976.4965,1066.7764,90.2798
545.1479,976.5055,1066.7818,90.2762
545.1600,976.5145,1066.7871,90.2726
545.1722,976.5235,1066.7925,90.2689
545.1843,976.5325,1066.7978,90.2653
545.1964,976.5415,1066.8032,90.2617
545.2086,976.5505,1066.8085,90.2581
545.2207,976.5595,1066.8139,90.2544
545.2328,976.5685,1066.8193,90.2508
545.2450,976.5775,1066.8246,90.2472
545.2571,976.5865,1066.8300,90.2435
545.2692,976.5954,1066.8353,90.2399
545.2814,976.6044,1066.8407,90.2363
545.2935,976.6134,1066.8461,90.2326
545.3056,976.6224,1066.8514,90.2290
545.3178,976.6314,1066.8568,90.2254
545.3299,976.6404,1066.8621,90.2217
545.3420,976.6494,1066.8675,90.2181
545.3542,976.6584,1066.8728,90.2145
545.3663,976.6673,1066.8782,90.2109
545.3784,976.6763,1066.8836,90.2072
545.3906,976.6853,1066.8889,90.2036
545.4027,976.6943,1066.8943,90.2000
545.4148,976.7033,1066.8996,90.1963
545.4270,976.7123,1066.9050,90.1927
545.4391,976.7212,1066.9103,90.1891
545.4512,976.7302,1066.9157,90.1855
545.4634,976.7392,1066.9210,90.1818
545.4755,976.7482,1066.9264,90.1782
545.4876,976.7572,1066.9317,90.1746
545.4998,976.7662,1066.9371,90.1709
545.5119,976.7751,1066.9425,90.1673
545.5240,976.7841,1066.9478,90.1637
545.5362,976.7931,1066.9532,90.1601
545.5483,976.8021,1066.9585,90.1564
545.5604,976.8111,1066.9639,90.1528
545.5726,976.8200,1066.9692,90.1492
545.5847,976.8290,1066.9746,90.1455
545.5968,976.8380,1066.9799,90.1419
545.6090,976.8470,1066.9853,90.1383
545.6211,976.8560,1066.9906,90.1347
545.6332,976.8649,1066.9960,90.1310
545.6454,976.8739,1067.0013,90.1274
545.6575,976.8829,1067.0067,90.1238
545.6696,976.8919,1067.0120,90.1202
545.6818,976.9008,1067.0174,90.1165
545.6939,976.9098,1067.0227,90.1129
545.7060,976.9188,1067.0281,90.1093
545.7182,976.9278,1067.0334,90.1057
545.7303,976.9367,1067.0388,90.1020
545.7424,976.9457,1067.0441,90.0984
545.7546,976.9547,1067.0495,90.0948
545.7667,976.9637,1067.0548,90.0912
545.7788,976.9726,1067.0602,90.0875
545.7910,976.9816,1067.0655,90.0839
545.8031,976.9906,1067.0709,90.0803
545.8152,976.9996,1067.0762,90.0767
545.8274,977.0085,1067.0816,90.0730
545.8395,977.0175,1067.0869,90.0694
545.8516,977.0265,1067.0923,90.0658
545.8638,977.0354,1067.0976,90.0622
545.8759,977.0444,1067.1030,90.0585
545.8880,977.0534,1067.1083,90.0549
545.9002,977.0624,1067.1137,90.0513
545.9123,977.0713,1067.1190,90.0477
545.9244,977.0803,1067.1243,90.0441
545.9366,977.0893,1067.1297,90.0404
545.9487,977.0982,1067.1350,90.0368
545.9608,977.1072,1067.1404,90.0332
545.9730,977.1162,1067.1457,90.0296
545.9851,977.1251,1067.1511,90.0259
545.9972,977.1341,1067.1564,90.0223
546.0094,977.1431,1067.1618,90.0187
546.0215,977.1520,1067.1671,90.0151
546.0336,977.1610,1067.1725,90.0115
546.0458,977.1700,1067.1778,90.0078
546.0579,977.1789,1067.1831,90.0042
546.0700,977.1879,1067.1885,90.0006
546.0822,977.1969,1067.1938,89.9970
546.0943,977.2058,1067.1992,89.9933
546.1064,977.2148,1067.2045,89.9897
546.1186,977.2238,1067.2099,89.9861
546.1307,977.2327,1067.2152,89.9825
546.1428,977.2417,1067.2205,89.9789
546.1550,977.2506,1067.2259,89.9752
546.1671,977.2596,1067.2312,89.9716
546.1792,977.2686,1067.2366,89.9680
546.1914,977.2775,1067.2419,89.9644
546.2035,977.2865,1067.2472,89.9608
546.2156,977.2954,1067.2526,89.9571
546.2278,977.3044,1067.2579,89.9535
546.2399,977.3134,1067.2633,89.9499
546.2520,977.3223,1067.2686,89.9463
546.2642,977.3313,1067.2740,89.9427
546.2763,977.3402,1067.2793,89.9391
546.2884,977.3492,1067.2846,89.9354
546.3006,977.3582,1067.2900,89.9318
546.3127,977.3671,1067.2953,89.9282
546.3248,977.3761,1067.3007,89.9246
546.3370,977.3850,1067.3060,89.9210
546.3491,977.3940,1067.3113,89.9173
546.3612,977.4029,1067.3167,89.9137
546.3734,977.4119,1067.3220,89.9101
546.3855,977.4209,1067.3273,89.9065
546.3976,977.4298,1067.3327,89.9029
546.4098,977.4388,1067.3380,89.8993
546.4219,977.4477,1067.3434,89.8956
546.4340,977.4567,1067.3487,89.8920
546.4462,977.4656,1067.3540,89.8884
546.4583,977.4746,1067.3594,89.8848
546.4704,977.4835,1067.3647,89.8812
546.4826,977.4925,1067.3700,89.8776
546.4947,977.5014,1067.3754,89.8739
546.5068,977.5104,1067.3807,89.8703
546.5190,977.5193,1067.3860,89.8667
546.5311,977.5283,1067.3914,89.8631
546.5432,977.5372,1067.3967,89.8595
546.5554,977.5462,1067.4021,89.8559
546.5675,977.5551,1067.4074,89.8522
546.5796,977.5641,1067.4127,89.8486
546.5918,977.5730,1067.4181,89.8450
546.6039,977.5820,1067.4234,89.8414
546.6160,977.5909,1067.4287,89.8378
546.6282,977.5999,1067.4341,89.8342
546.6403,977.6088,1067.4394,89.8306
546.6524,977.6178,1067.4447,89.8269
546.6646,977.6267,1067.4501,89.8233
546.6767,977.6357,1067.4554,89.8197
546.6888,977.6446,1067.4607,89.8161
546.7010,977.6536,1067.4661,89.8125
546.7131,977.6625,1067.4714,89.8089
546.7252,977.6715,1067.4767,89.8053
546.7374,977.6804,1067.4821,89.8016
546.7495,977.6893,1067.4874,89.7980
546.7616,977.6983,1067.4927,89.7944
546.7738,977.7072,1067.4980,89.7908
546.7859,977.7162,1067.5034,89.7872
546.7980,977.7251,1067.5087,89.7836
546.8102,977.7341,1067.5140,89.7800
546.8223,977.7430,1067.5194,89.7764
546.8344,977.7520,1067.5247,89.7727
546.8466,977.7609,1067.5300,89.7691
546.8587,977.7698,1067.5354,89.7655
546.8708,977.7788,1067.5407,89.7619
546.8830,977.7877,1067.5460,89.7583
546.8951,977.7967,1067.5513,89.7547
546.9072,977.8056,1067.5567,89.7511
546.9194,977.8145,1067.5620,89.7475
546.9315,977.8235,1067.5673,89.7439
546.9436,977.8324,1067.5727,89.7402
546.9558,977.8414,1067.5780,89.7366
546.9679,977.8503,1067.5833,89.7330
546.9800,977.8592,1067.5886,89.7294
546.9922,977.8682,1067.5940,89.7258
547.0043,977.8771,1067.5993,89.7222
547.0164,977.8860,1067.6046,89.7186
547.0286,977.8950,1067.6100,89.7150
547.0407,977.9039,1067.6153,89.7114
547.0528,977.9128,1067.6206,89.7078
547.0650,977.9218,1067.6259,89.7041
547.0771,977.9307,1067.6313,89.7005
547.0892,977.9397,1067.6366,89.6969
547.1014,977.9486,1067.6419,89.6933
547.1135,977.9575,1067.6472,89.6897
547.1256,977.9665,1067.6526,89.6861
547.1378,977.9754,1067.6579,89.6825
547.1499,977.9843,1067.6632,89.6789
547.1620,977.9933,1067.6685,89.6753
547.1742,978.0022,1067.6739,89.6717
547.1863,978.0111,1067.6792,89.6681
547.1984,978.0200,1067.6845,89.6645
547.2106,978.0290,1067.6898,89.6609
547.2227,978.0379,1067.6952,89.6572
547.2348,978.0468,1067.7005,89.6536
547.2470,978.0558,1067.7058,89.6500
547.2591,978.0647,1067.7111,89.6464
547.2712,978.0736,1067.7164,89.6428
547.2834,978.0826,1067.7218,89.6392
547.2955,978.0915,1067.7271,89.6356
547.3076,978.1004,1067.7324,89.6320
547.3198,978.1093,1067.7377,89.6284
547.3319,978.1183,1067.7431,89.6248
547.3440,978.1272,1067.7484,89.6212
547.3562,978.1361,1067.7537,89.6176
547.3683,978.1450,1067.7590,89.6140
547.3804,978.1540,1067.7643,89.6104
547.3926,978.1629,1067.7697,89.6068
547.4047,978.1718,1067.7750,89.6032
547.4168,978.1807,1067.7803,89.5995
547.4290,978.1897,1067.7856,89.5959
547.4411,978.1986,1067.7909,89.5923
547.4532,978.2075,1067.7963,89.5887
547.4654,978.2164,1067.8016,89.5851
547.4775,978.2254,1067.8069,89.5815
547.4896,978.2343,1067.8122,89.5779
547.5018,978.2432,1067.8175,89.5743
547.5139,978.2521,1067.8228,89.5707
547.5260,978.2611,1067.8282,89.5671
547.5382,978.2700,1067.8335,89.5635
547.5503,978.2789,1067.8388,89.5599
547.5624,978.2878,1067.8441,89.5563
547.5746,978.2967,1067.8494,89.5527
547.5867,978.3057,1067.8547,89.5491
547.5988,978.3146,1067.8601,89.5455
547.6110,978.3235,1067.8654,89.5419
547.6231,978.3324,1067.8707,89.5383
547.6352,978.3413,1067.8760,89.5347
547.6474,978.3503,1067.8813,89.5311
547.6595,978.3592,1067.8866,89.5275
547.6716,978.3681,1067.8920,89.5239
547.6838,978.3770,1067.8973,89.5203
547.6959,978.3859,1067.9026,89.5167
547.7080,978.3948,1067.9079,89.5131
547.7202,978.4038,1067.9132,89.5095
547.7323,978.4127,1067.9185,89.5059
547.7444,978.4216,1067.9238,89.5023
547.7566,978.4305,1067.9292,89.4987
547.7687,978.4394,1067.9345,89.4951
547.7808,978.4483,1067.9398,89.4915
547.7930,978.4572,1067.9451,89.4879
547.8051,978.4662,1067.9504,89.4843
547.8172,978.4751,1067.9557,89.4807
547.8294,978.4840,1067.9610,89.4771
547.8415,978.4929,1067.9664,89.4735
547.8536,978.5018,1067.9717,89.4699
547.8658,978.5107,1067.9770,89.4663
547.8779,978.5196,1067.9823,89.4627
547.8900,978.5285,1067.9876,89.4591
547.9022,978.5374,1067.9929,89.4555
547.9143,978.5464,1067.9982,89.4519
547.9264,978.5553,1068.0035,89.4483
547.9386,978.5642,1068.0088,89.4447
547.9507,978.5731,1068.0142,89.4411
547.9628,978.5820,1068.0195,89.4375
547.9750,978.5909,1068.0248,89.4339
547.9871,978.5998,1068.0301,89.4303
547.9992,978.6087,1068.0354,89.4267
548.0114,978.6176,1068.0407,89.4231
548.0235,978.6265,1068.0460,89.4195
548.0356,978.6354,1068.0513,89.4159
548.0478,978.6443,1068.0566,89.4123
548.0599,978.6533,1068.0619,89.4087
548.0720,978.6622,1068.0672,89.4051
548.0842,978.6711,1068.0726,89.4015
548.0963,978.6800,1068.0779,89.3979
548.1084,978.6889,1068.0832,89.3943
548.1206,978.6978,1068.0885,89.3907
548.1327,978.7067,1068.0938,89.3871
548.1448,978.7156,1068.0991,89.3835
548.1570,978.7245,1068.1044,89.3799
548.1691,978.7334,1068.1097,89.3763
548.1812,978.7423,1068.1150,89.3727
548.1934,978.7512,1068.1203,89.3691
548.2055,978.7601,1068.1256,89.3655
548.2176,978.7690,1068.1309,89.3619
548.2298,978.7779,1068.1362,89.3583
548.2419,978.7868,1068.1415,89.3547
548.2540,978.7957,1068.1468,89.3511
548.2662,978.8046,1068.1522,89.3476
548.2783,978.8135,1068.1575,89.3440
548.2904,978.8224,1068.1628,89.3404
548.3026,978.8313,1068.1681,89.3368
548.3147,978.8402,1068.1734,89.3332
548.3268,978.8491,1068.1787,89.3296
548.3390,978.8580,1068.1840,89.3260
548.3511,978.8669,1068.1893,89.3224
548.3632,978.8758,1068.1946,89.3188
548.3754,978.8847,1068.1999,89.3152
548.3875,978.8936,1068.2052,89.3116
548.3996,978.9025,1068.2105,89.3080
548.4118,978.9114,1068.2158,89.3044
548.4239,978.9203,1068.2211,89.3008
548.4360,978.9292,1068.2264,89.2972
548.4482,978.9381,1068.2317,89.2936
548.4603,978.9469,1068.2370,89.2901
548.4724,978.9558,1068.2423,89.2865
548.4846,978.9647,1068.2476,89.2829
548.4967,978.9736,1068.2529,89.2793
548.5088,978.9825,1068.2582,89.2757
548.5210,978.9914,1068.2635,89.2721
548.5331,979.0003,1068.2688,89.2685
548.5452,979.0092,1068.2741,89.2649
548.5574,979.0181,1068.2794,89.2613
548.5695,979.0270,1068.2847,89.2577
548.5816,979.0359,1068.2900,89.2541
548.5938,979.0448,1068.2953,89.2505
548.6059,979.0536,1068.3006,89.2470
548.6180,979.0625,1068.3059,89.2434
548.6302,979.0714,1068.3112,89.2398
548.6423,979.0803,1068.3165,89.2362
548.6544,979.0892,1068.3218,89.2326
548.6666,979.0981,1068.3271,89.2290
548.6787,979.1070,1068.3324,89.2254
548.6908,979.1159,1068.3377,89.2218
548.7030,979.1247,1068.3430,89.2182
548.7151,979.1336,1068.3483,89.2146
548.7272,979.1425,1068.3536,89.2111
548.7394,979.1514,1068.3589,89.2075
548.7515,979.1603,1068.3642,89.2039
548.7636,979.1692,1068.3695,89.2003
548.7758,979.1781,1068.3748,89.1967
548.7879,979.1869,1068.3801,89.1931
548.8000,979.1958,1068.3854,89.1895
548.8122,979.2047,1068.3906,89.1859
548.8243,979.2136,1068.3959,89.1823
548.8364,979.2225,1068.4012,89.1788
548.8486,979.2314,1068.4065,89.1752
548.8607,979.2402,1068.4118,89.1716
548.8728,979.2491,1068.4171,89.1680
548.8850,979.2580,1068.4224,89.1644
548.8971,979.2669,1068.4277,89.1608
548.9092,979.2758,1068.4330,89.1572
548.9214,979.2847,1068.4383,89.1536
548.9335,979.2935,1068.4436,89.1501
548.9456,979.3024,1068.4489,89.1465
548.9578,979.3113,1068.4542,89.1429
548.9699,979.3202,1068.4595,89.1393
548.9820,979.3290,1068.4648,89.1357
548.9942,979.3379,1068.4701,89.1321
549.0063,979.3468,1068.4753,89.1285
549.0184,979.3557,1068.4806,89.1250
549.0306,979.3646,1068.4859,89.1214
549.0427,979.3734,1068.4912,89.1178
549.0548,979.3823,1068.4965,89.1142
549.0670,979.3912,1068.5018,89.1106
549.0791,979.4001,1068.5071,89.1070
549.0912,979.4089,1068.5124,89.1034
549.1034,979.4178,1068.5177,89.0999
549.1155,979.4267,1068.5230,89.0963
549.1276,979.4356,1068.5283,89.0927
549.1398,979.4444,1068.5335,89.0891
549.1519,979.4533,1068.5388,89.0855
549.1640,979.4622,1068.5441,89.0819
549.1762,979.4711,1068.5494,89.0784
549.1883,979.4799,1068.5547,89.0748
549.2004,979.4888,1068.5600,89.0712
549.2126,979.4977,1068.5653,89.0676
549.2247,979.5065,1068.5706,89.0640
549.2368,979.5154,1068.5759,89.0604
549.2490,979.5243,1068.5811,89.0568
549.2611,979.5332,1068.5864,89.0533
549.2732,979.5420,1068.5917,89.0497
549.2854,979.5509,1068.5970,89.0461
549.2975,979.5598,1068.6023,89.0425
549.3096,979.5686,1068.6076,89.0389
549.3218,979.5775,1068.6129,89.0354
549.3339,979.5864,1068.6181,89.0318
549.3460,979.5952,1068.6234,89.0282
549.3581,979.6041,1068.6287,89.0246
549.3703,979.6130,1068.6340,89.0210
549.3824,979.6218,1068.6393,89.0174
549.3945,979.6307,1068.6446,89.0139
549.4067,979.6396,1068.6499,89.0103
549.4188,979.6484,1068.6551,89.0067
549.4309,979.6573,1068.6604,89.0031
549.4431,979.6662,1068.6657,88.9995
549.4552,979.6750,1068.6710,88.9960
549.4673,979.6839,1068.6763,88.9924
549.4795,979.6928,1068.6816,88.9888
549.4916,979.7016,1068.6868,88.9852
549.5037,979.7105,1068.6921,88.9816
549.5159,979.7194,1068.6974,88.9781
549.5280,979.7282,1068.7027,88.9745
549.5401,979.7371,1068.7080,88.9709
549.5523,979.7459,1068.7133,88.9673
549.5644,979.7548,1068.7185,88.9637
549.5765,979.7637,1068.7238,88.9602
549.5887,979.7725,1068.7291,88.9566
549.6008,979.7814,1068.7344,88.9530
549.6129,979.7902,1068.7397,88.9494
549.6251,979.7991,1068.7449,88.9458
549.6372,979.8080,1068.7502,88.9423
549.6493,979.8168,1068.7555,88.9387
549.6615,979.8257,1068.7608,88.9351
549.6736,979.8345,1068.7661,88.9315
549.6857,979.8434,1068.7714,88.9280
549.6979,979.8523,1068.7766,88.9244
549.7100,979.8611,1068.7819,88.9208
549.7221,979.8700,1068.7872,88.9172
549.7343,979.8788,1068.7925,88.9136
549.7464,979.8877,1068.7977,88.9101
549.7585,979.8965,1068.8030,88.9065
549.7707,979.9054,1068.8083,88.9029
549.7828,979.9143,1068.8136,88.8993
549.7949,979.9231,1068.8189,88.8958
549.8071,979.9320,1068.8241,88.8922
549.8192,979.9408,1068.8294,88.8886
549.8313,979.9497,1068.8347,88.8850
549.8435,979.9585,1068.8400,88.8814
549.8556,979.9674,1068.8452,88.8779
549.8677,979.9762,1068.8505,88.8743
549.8799,979.9851,1068.8558,88.8707
549.8920,979.9939,1068.8611,88.8671
549.9041,980.0028,1068.8664,88.8636
549.9163,980.0116,1068.8716,88.8600
549.9284,980.0205,1068.8769,88.8564
549.9405,980.0293,1068.8822,88.8528
549.9527,980.0382,1068.8875,88.8493
549.9648,980.0470,1068.8927,88.8457
549.9769,980.0559,1068.8980,88.8421
549.9891,980.0647,1068.9033,88.8385
550.0012,980.0736,1068.9086,88.8350
550.0133,980.0824,1068.9138,88.8314
550.0255,980.0913,1068.9191,88.8278
550.0376,980.1001,1068.9244,88.8243
550.0497,980.1090,1068.9297,88.8207
550.0619,980.1178,1068.9349,88.8171
550.0740,980.1267,1068.9402,88.8135
550.0861,980.1355,1068.9455,88.8100
550.0983,980.1444,1068.9507,88.8064
550.1104,980.1532,1068.9560,88.8028
550.1225,980.1620,1068.9613,88.7992
550.1347,980.1709,1068.9666,88.7957
550.1468,980.1797,1068.9718,88.7921
550.1589,980.1886,1068.9771,88.7885
550.1711,980.1974,1068.9824,88.7849
550.1832,980.2063,1068.9876,88.7814
550.1953,980.2151,1068.9929,88.7778
550.2075,980.2240,1068.9982,88.7742
550.2196,980.2328,1069.0035,88.7707
550.2317,980.2416,1069.0087,88.7671
550.2439,980.2505,1069.0140,88.7635
550.2560,980.2593,1069.0193,88.7599
550.2681,980.2682,1069.0245,88.7564
550.2803,980.2770,1069.0298,88.7528
550.2924,980.2858,1069.0351,88.7492
550.3045,980.2947,1069.0403,88.7457
550.3167,980.3035,1069.0456,88.7421
550.3288,980.3124,1069.0509,88.7385
550.3409,980.3212,1069.0562,88.7350
550.3531,980.3300,1069.0614,88.7314
550.3652,980.3389,1069.0667,88.7278
550.3773,980.3477,1069.0720,88.7242
550.3895,980.3566,1069.0772,88.7207
550.4016,980.3654,1069.0825,88.7171
550.4137,980.3742,1069.0878,88.7135
550.4259,980.3831,1069.0930,88.7100
550.4380,980.3919,1069.0983,88.7064
550.4501,980.4007,1069.1036,88.7028
550.4623,980.4096,1069.1088,88.6993
550.4744,980.4184,1069.1141,88.6957
550.4865,980.4272,1069.1194,88.6921
550.4987,980.4361,1069.1246,88.6886
550.5108,980.4449,1069.1299,88.6850
550.5229,980.4537,1069.1352,88.6814
550.5351,980.4626,1069.1404,88.6778
550.5472,980.4714,1069.1457,88.6743
550.5593,980.4802,1069.1510,88.6707
550.5715,980.4891,1069.1562,88.6671
550.5836,980.4979,1069.1615,88.6636
550.5957,980.5067,1069.1667,88.6600
550.6079,980.5156,1069.1720,88.6564
550.6200,980.5244,1069.1773,88.6529
550.6321,980.5332,1069.1825,88.6493
550.6443,980.5421,1069.1878,88.6457
550.6564,980.5509,1069.1931,88.6422
550.6685,980.5597,1069.1983,88.6386
550.6807,980.5685,1069.2036,88.6350
550.6928,980.5774,1069.2088,88.6315
550.7049,980.5862,1069.2141,88.6279
550.7171,980.5950,1069.2194,88.6243
550.7292,980.6039,1069.2246,88.6208
550.7413,980.6127,1069.2299,88.6172
550.7535,980.6215,1069.2352,88.6137
550.7656,980.6303,1069.2404,88.6101
550.7777,980.6392,1069.2457,88.6065
550.7899,980.6480,1069.2509,88.6030
550.8020,980.6568,1069.2562,88.5994
550.8141,980.6656,1069.2615,88.5958
550.8263,980.6745,1069.2667,88.5923
550.8384,980.6833,1069.2720,88.5887
550.8505,980.6921,1069.2772,88.5851
550.8627,980.7009,1069.2825,88.5816
550.8748,980.7098,1069.2878,88.5780
550.8869,980.7186,1069.2930,88.5744
550.8991,980.7274,1069.2983,88.5709
550.9112,980.7362,1069.3035,88.5673
550.9233,980.7450,1069.3088,88.5638
550.9355,980.7539,1069.3141,88.5602
550.9476,980.7627,1069.3193,88.5566
550.9597,980.7715,1069.3246,88.5531
550.9719,980.7803,1069.3298,88.5495
550.9840,980.7891,1069.3351,88.5459
550.9961,980.7980,1069.3403,88.5424
551.0083,980.8068,1069.3456,88.5388
551.0204,980.8156,1069.3509,88.5352
551.0325,980.8244,1069.3561,88.5317
551.0447,980.8332,1069.3614,88.5281
551.0568,980.8421,1069.3666,88.5246
551.0689,980.8509,1069.3719,88.5210
